Run_time,Mean_PCA_1,Mean_PCA_2,Mean_PCA_3,Mean_PCA_4,Mean_PCA_5,Video,BoundaryStrength
195.0,-0.43020590771221917,1.1618036106537457,-0.3391024073706085,-0.8218117400088062,1.3339274205592226,Movie Task-summer,-0.15816788546290844
210.0,0.946503112995316,-0.8355153945891078,1.2821240061178951,-1.1643673309361118,1.5188617882576227,Movie Task-summer,0.23682832872276313
225.0,-1.594848140388675,0.5550749386798085,-1.5723246029977995,0.41864237108025437,0.36673427248989154,Movie Task-summer,3.843260312848265
240.0,-0.07528009037734852,-0.09884416003458919,0.07697752809506138,-0.28636782470710787,0.7933587708053543,Movie Task-summer,0.5374640582554956
255.0,1.3506735209056167,-1.200627939121398,0.3747482768331732,2.4965309762450465,0.7124887984245518,Movie Task-summer,-1.1564332002862028
270.0,-0.4303027119854659,0.5011653851599407,0.2904151753097116,0.10478033987684367,0.3236597265632347,Movie Task-summer,-0.381068953670052
285.0,-1.2814713988617898,1.9899374871094846,-0.31936978566051805,-0.36969489305679815,1.5074113080079543,Movie Task-summer,0.25054569713612257
300.0,2.106170932511054,1.253504867268354,0.4919274425555777,-0.28258137207238276,1.3894024544961523,Movie Task-summer,-0.06735575198149114
315.0,1.3096308314462355,1.4749499152190426,-0.04087420541623562,2.1100926510678697,1.4016064646133966,Movie Task-summer,-0.6063454383663563
330.0,1.4271222051460024,0.19165532595896081,0.2499215612791302,0.42879441852575706,0.7108633589368635,Movie Task-summer,-1.1995371920108036
345.0,-0.599411251163581,-0.23796195495466937,-0.25794613864758964,0.20164409792977372,0.9700640151409307,Movie Task-summer,1.9833669663726012
360.0,0.06621238389267077,-0.055000219889636284,1.3097194046569078,0.06060221647986487,0.56038566657798,Movie Task-summer,0.29013767611466745
375.0,0.3879179719098044,-0.5860296217982304,1.195116087953789,1.5337052833760376,1.172269978893301,Movie Task-summer,-0.5528077252092753
390.0,-0.38516589012851,0.18713871112983405,-0.6305882635404305,-1.2625936422449482,0.6696222249841364,Movie Task-summer,0.5579650434208411
405.0,1.597933357769976,-0.8333083017671042,0.12978400602208348,-0.4227124299450347,0.7171767203258272,Movie Task-summer,-0.013884424863767316
420.0,-0.9039448755658427,0.03509020710753728,1.2630028625684233,1.1985451193537209,0.020070824673936068,Movie Task-summer,0.2638859041600919
435.0,0.4452048765821284,-0.3155483179178118,1.2217053792758845,-0.6404045044400867,0.4234875918943179,Movie Task-summer,1.085748800835624
450.0,1.4642972118002833,-0.04881942213049858,-0.17167341884110493,1.5856388024881587,0.3607715301506137,Movie Task-summer,0.03269261449556761
465.0,-1.2984723501459883,-1.4193919337948306,-2.393959179254689,-1.0568094052471741,0.4340189095759672,Movie Task-summer,-0.38894071865510266
480.0,-0.023459046176746844,-0.548428218637583,-0.3294886875445919,-1.049461434643313,-0.6043046773178571,Movie Task-summer,-0.5868471620853257
495.0,-1.1078381502601786,0.4364211996400103,-0.9171872043260222,0.1465854842861033,0.042954265228231876,Movie Task-summer,-0.9206796617636931
510.0,-0.5325963215599709,-1.307117634272305,2.8647779777440157,-0.7433605468294209,-0.6007106385618196,Movie Task-summer,0.4908641294289915
525.0,0.567229286676685,-0.39533453424320114,-0.12723154852258392,0.02550058374955423,-0.722037251206787,Movie Task-summer,-1.2633595145134577
540.0,0.7635594937430382,-1.7668800602356192,0.7551320792751849,2.31959097407514,-1.1657267785056873,Movie Task-summer,0.00277568182715148
555.0,-0.4467584329110895,-0.01585507963151294,-2.012394358901567,0.36048533827259976,-1.313703626513537,Movie Task-summer,-0.48583303276068607
570.0,-1.5926571239915879,-0.3221375929291281,-1.212412553518866,-0.4712672892762181,-1.8079172895127353,Movie Task-summer,1.676314497073529
585.0,-0.8240006487708775,0.23260642985615076,-1.5072773565737059,0.0625059418414765,-1.0094157226074543,Movie Task-summer,-0.5012137332397983
600.0,1.5982255821093923,1.7310837065478937,0.19982408565914872,0.718108967951314,-1.0838904154864601,Movie Task-summer,0.8146599150089661
615.0,0.22469058395762578,-0.862591271689461,1.0729912052863888,0.5547476357010479,-2.268380387787693,Movie Task-summer,-0.15326998662884248
630.0,0.10815585871469618,0.37917970082625446,-0.5884970865185442,1.1743152467918816,-1.571356931620554,Movie Task-summer,1.7409862025140583
645.0,0.6093054221073523,-0.7520372638948613,0.6691067759925423,0.7466059766583456,-1.8083908436822014,Movie Task-summer,0.27072133520595104
660.0,0.5823687272078458,1.5363536243143854,-0.06700508857503588,-1.4791632986923497,-1.133926727305757,Movie Task-summer,-0.4740447884010831
675.0,-0.6449803389971636,-1.3867360846698749,-1.1021476886183188,-0.20185533233577746,-1.3034298554929094,Movie Task-summer,-0.4740447884010831
