Component 1,Component 2,Component 3,Component 4,Component 5
-210.70783559235952,2.5421580482059736,0.9757095228484918,5.594904557952408,-1.7275854665198547
-140.70508610345934,4.279351800718398,0.14809997799431418,3.8406853584882694,-6.826566485245021
-60.700914082688136,4.987167504460248,-0.35045763254817097,0.6656456207991728,-4.641610304942212
-220.72540092983408,6.681989092035793,-4.001565585069711,-1.244013763337643,-3.782049288127838
-90.73171625349688,3.7850986040523624,-4.882663406040332,1.1864211351578267,-4.585766485277325
-0.7319771941966411,-8.68782807107922,-3.909310572465374,2.4623859372375865,-4.190969619902253
-200.6988642524971,-5.561136685149086,1.4101086576739374,-2.6515359588437897,-1.1419961360201656
-110.7017139458586,-5.722852220596825,0.7518196449779843,0.08681758552431985,-3.183214448142353
-40.695869389169204,-9.187182445218598,0.4024334923743142,-0.7797997283173899,-2.8842568359235785
-240.73680353979353,-7.520116442005325,-4.9087886969560435,-0.5397077612309813,-2.8744316372461314
-170.7232631075163,-1.7299993207187199,-5.845086953928562,-8.056380296028742,-0.3984656765046016
-50.72924309619443,-0.4718363843019153,-7.1926239952171125,-5.593035448777895,-0.05888201787539177
-260.71775544864545,-3.358569169791147,-3.9074509799965793,-6.920290399331514,-0.6503799211239506
-120.72672878591158,-5.804560113132679,-4.674691040388209,-4.540260420216813,-4.399370569931566
-30.728505525297837,-11.863819472480136,-5.0886619205142605,-1.8430630684492793,-1.839472590929271
-230.6923028853671,1.4392176928932254,0.34233881523712995,-4.659291419822036,-4.113415005578885
-160.6959096132436,3.604976858513417,-0.6609326135410987,-2.8377736857576545,-3.4976571659411735
-80.69383279992637,3.601660301154023,-1.0510832499828027,-4.042893426919161,-3.5219900795322676
-220.71897312748465,-3.301178842947374,-2.031909908809543,2.1386941942044833,-2.391507296759124
-90.7222776284089,-3.3895992278585587,-3.2135582386159314,1.6928326505700073,-7.1759446553254165
-0.7226833009517808,-1.0352151196471784,-4.179566399758549,1.8693732672133316,-3.184207923363361
-200.69763716477317,7.113103977418485,0.07963859531420436,-1.6821803625360152,-5.270750412152936
-110.69620536751219,4.990754857923701,-0.0625514986061443,-2.3904800341258174,-4.080521227099159
-40.69252741395721,5.375603612527393,-0.700490203539945,-3.4892461749619716,-5.451173855820039
-250.7212791139034,-5.444179560695809,-2.6511359347603767,-0.0703087781595521,-2.0259729378380325
-150.7254231803854,1.361125528668232,-4.349706134603604,0.31122184373627043,-3.011955175684443
-70.7205138693434,-0.811891716607345,-4.838490348753613,-1.3035967946041915,-5.731278367212067
-260.7259599345143,1.9219569656619542,-4.150220709320213,-2.461159250096338,-1.2710866797568159
-120.72795873081105,-1.380962996356063,-4.883350730080536,-1.9324543670060548,-4.374066981654308
-30.72634871063955,-0.33140522904968006,-5.7241345275349484,-3.3899770163044174,-2.7269752554386737
-180.72934914839615,-2.662114072611427,-2.565521118548264,0.6561510752220648,2.540647269801235
-100.73075732742376,-2.8118778410663094,-3.18298214649986,1.9908868851821255,-0.8954945543635913
-10.728206646401272,-6.063870339948671,-3.7831283551778108,2.7144285570049838,-0.5340109647166635
-260.738050760452,-4.143182590266233,-4.897031747987965,2.215700523983285,1.7430281184418217
-120.7394888939329,-0.9693778561790041,-5.891353030006899,-0.9510973790719387,-0.046021010066542134
-30.7358998447839,-1.927553467356988,-6.278796147015252,-3.7021642437763935,-0.39321281657055107
-220.72989025870058,-1.0483077697988006,-3.1695529625760983,1.043502640710885,-2.856197219887695
-90.732356991042,-6.283559313049703,-3.5323274884333546,1.1346991860104438,-3.827383846129092
-0.7343863021652912,-3.4832093901861216,-4.790400030249555,1.6424718411960992,-4.189506482824269
-250.72655264764649,-2.914255053447803,-3.6362141105354318,-1.1360412322208078,-2.346872356434064
-150.72477833113766,0.6294451950495346,-4.605336553853765,-4.127064497287301,-2.7055453218449745
-70.72813605343087,0.6394899884097058,-5.289320470730936,-2.576483320735801,-3.832979906331395
-230.7033593411343,-0.7206139410027921,-0.21291810457016505,-3.9834747688060275,-1.1518391451746983
-160.70532339023762,-0.22743688463497597,-0.8794004319559583,-3.4367900642578055,-3.2091194949637987
-80.70602567894564,-2.2510167617842987,-1.4298848298035016,-1.3801185809536902,-2.3165764313016965
-210.69306159008656,0.48051319151833854,1.2248104942736762,6.391025274872019,0.07708897262740166
-140.69724716873063,-0.12067261935630938,0.5843754510966608,7.219588360738367,-3.77237630883674
-60.68823366783459,-1.6245704468253694,0.25589860949858234,4.9354402009594,-0.006341305933630913
-230.7000738074621,2.5374920637593257,-0.11342285821275956,-1.048307492114939,-3.5209104615959275
-160.70661755367496,-0.9029575554155566,-0.9705223376874662,5.660248099772337,0.17394529653574586
-80.68368032019848,-10.028699836274567,0.5613974286239254,-4.490176243245417,-1.8555183494432743
-190.70818269058012,-2.565531548269629,-0.9444203981629872,3.0717405891761476,4.722175292342153
-130.69867863195898,-8.590326248760082,-0.7172039547217322,-0.2583293544369462,-0.3108973293705726
-20.703864187124108,-3.585716156664577,-2.207670640110616,-0.399652020966547,-2.0769464081777502
-240.73563599083244,-0.026202808476085828,-4.839199755097517,0.7197133497076564,-6.33100332890052
-170.73225706710494,0.11692064967738078,-5.447418485186075,1.588069245859496,-2.187520280546451
-50.73576536780366,3.8861420057681966,-7.109111601311631,1.3084168453199447,-2.3573395924850247
-250.71869934612346,-7.371435065053527,-2.951665281264329,2.6008678341771914,3.5160868981917495
-150.71208829530568,-10.363846283375834,-3.468031263124034,-0.9545089284281357,0.159117909295312
-70.7097724318854,-6.8733879491849486,-4.770436843022821,0.4330153380378538,1.6015449131802542
-190.6723015041724,1.8485170005857947,0.36738322047022876,-4.911414461974557,-0.37384887207029294
-130.6762225223958,3.5153279459266553,-0.3322027059875081,-3.051201590757307,-2.0934323657278275
-20.684733917460925,1.8707475313924795,-1.4763772527571353,0.7839173422389338,1.7532586774037144
-180.6934373211,2.215330901105245,-0.8003622948015974,1.6581024393310047,0.19010012512102042
-100.68690795354969,1.3165182772028339,-1.4129410881701618,-0.3565809167571218,2.6297430348427686
-10.684755292643992,-3.158034665444826,-1.876565558356057,0.7211977289571591,4.708892960651607
-250.68803605199562,-1.0070148062853534,-1.7714881063067676,-2.988309857711479,4.606775945242541
-150.69021025547505,3.026885886512475,-3.1715121804468582,-2.5288794640489205,2.1967769311517165
-70.69058439399156,2.5685958633084947,-3.684683799490154,-2.622210144486197,1.3804687652902843
-200.66836774659325,6.788400447427995,1.5073876424194013,-3.212970278586743,0.9468161153491849
-110.6660328632761,-2.513683348738891,1.5976298711558772,-0.4553688578428397,5.117401572412592
-40.66353871832314,3.168571894836582,0.5681930333517545,-3.759000594223,2.3341113265153126
-240.7039103923624,0.14816571115337018,-3.9777936174145463,-1.3737306365795692,-0.4266074028816183
-170.70090494067537,-0.09470979613098549,-4.5513473214013835,-2.736135789191234,0.7198986773551123
-50.69669515318318,1.7565605734245928,-5.689273837264451,-5.600147865528679,3.6851491598229345
-210.64928624438704,-0.10599724527134327,3.588989380603253,2.9484310242535856,4.94349164154584
-140.64720165709338,-1.0674951726309254,2.9785913008777833,3.534215629055623,4.764055410565977
-60.646201175025496,-1.5069659386875178,2.329496726835958,3.557429926133709,6.0604111694874705
-220.66911431264904,2.6091276847126794,-0.9508837134673992,-3.326486886248476,3.9589852913326036
-90.67870825106317,7.604267081059409,-2.5920939677543413,-2.6015670275842777,1.8603704227152298
-0.6796530518901325,-2.0872597541252493,-2.5496923598236085,1.766899466441714,4.24335826658444
-250.67474611111066,0.9756736229599163,-1.9218459270263357,-0.0492536661857477,4.346735299341208
-150.6805417057489,0.13362108118032845,-2.5205242741957767,0.9731302597950346,5.529302322888051
-70.68059275714563,-0.04534812596379356,-3.148816445973948,1.9307968081894265,5.530666736002778
-200.65478367373515,-1.2125413659521223,2.1876227707484976,4.316954739424711,5.414345947988325
-110.65498251672737,0.5196892343683038,1.2706589357682163,3.2844090344725543,7.816142447228616
-40.64529283462915,0.676195289675135,0.8385039114176254,0.26118282776157936,5.949115452620091
-180.66795762543998,-1.5014940846847087,0.20601821636200635,-1.158826293943517,7.418183040036602
-100.67056281962559,0.618355105155214,-1.142261537657049,1.5706054331464872,6.188757183175749
-10.675668263365505,-0.029784651420316995,-1.6955512227912255,2.2924419868720127,5.8141923709773
-250.72597195242668,-4.491440673983476,-3.3220302010434524,0.21180138743741847,-1.9567121838818426
-150.71847885154008,-13.537020092368637,-2.730742072886765,-3.5497159502653735,0.083918307967141
-70.72304129072248,0.9268533973624019,-4.373833760957109,-6.734758136562125,4.70802709133442
-180.7409252769047,5.233956553326128,-4.041044130104678,10.31182433120284,-2.8437073999483684
-100.74325629172189,0.5557555342374868,-4.179963290064597,11.552984911869439,-4.213844886667007
-10.732333948978876,2.98332117361112,-5.236556510473686,9.684433506494715,6.073201911112254
-230.72294511474487,9.285148782098476,-0.9078614499570544,6.845318179236136,-4.111893006618584
-160.7098285823734,6.464391941567773,-1.97401586702571,1.5604274626022476,-3.98623839797819
-80.71185419814269,7.284536401580611,-2.80565623243533,4.556055211323484,-0.9812453056827515
-260.7377996194212,-3.6474465666754914,-4.7212092099887615,6.7050638830360105,4.072415360261159
-120.73764782300034,9.626429785997834,-5.9350423864050725,-7.052012516932986,-1.211370664471358
-30.72852077760019,2.1864770396755615,-6.53715959622266,-4.121560347677244,6.146870975909053
-220.7412889030348,-2.8193336088946794,-3.125733600166301,10.132398807897085,1.6721960241037088
-90.7434291832121,3.9843387900121825,-4.150556670797288,4.595596239815978,-5.315065298990077
-0.7434957506552731,-0.07444692758125392,-5.389858444877939,8.677078809470649,-9.302380369263235
-180.7082721437632,9.38494821278214,-3.0988152512998584,1.1516238233641762,5.216636522480457
-100.71464996793325,5.68915761812551,-3.912257293996902,5.862180727322717,2.5877359361880616
-10.711615941788,6.98036401217149,-4.4289532945416665,3.0382642997982243,3.752217552048395
-260.72052859107964,-1.3549758602060398,-3.7698869822659353,1.493907162582243,-4.35920841625419
-120.7262362789127,0.8490677270477375,-5.398558374440925,4.490929228987713,2.1491022705024907
-30.7269942720576,3.1971118893766906,-6.572285722438055,4.060590697948808,0.8272630387733084
-190.7094205705634,4.104209156626233,-1.590639504487001,5.831183273008043,1.0689461761104917
-130.70746391023573,6.069443588215134,-2.7333497601682724,6.93503460504279,0.11666678696750836
-20.70876542735768,5.775219761899968,-3.335430474184612,5.414110011340207,0.3538794117243838
-240.71543613537324,0.05476701726007037,-4.193375910950934,-7.66674282773325,0.14644700616373146
-170.71738913059335,-1.3585789664157097,-5.323449232323397,-2.1989765285510168,0.8302092094583715
-50.72682760789158,3.3526747679630025,-6.718384451829073,-0.8380433770894462,1.31947133043444
-210.68627136466029,1.607560521581488,1.4147394056005316,4.552635045650712,-1.8051456812720739
-140.68429766105498,-0.307423084279554,1.0817625825324908,4.059471617893387,-3.443368440942405
-60.683691501363185,0.3177238071914625,0.20676952724421382,4.724885726239586,-2.903912542410329
-260.7275962960051,6.237736038327661,-4.970554609068656,-4.367074125720091,-4.3982870946601285
-120.7372265645234,-5.950376933854149,-5.791489253529491,2.1593230586419025,-0.5251699149794617
-30.732734172570385,-13.124874548889599,-5.110936398178757,1.6568492030294522,2.9941366634143893
-230.70166957326353,3.1189436842731997,-0.6459501747175608,-2.2224169794682878,2.1323365905696665
-160.7081908350574,-11.753604306027462,0.29040044171309276,4.590466974833374,1.7203952164706267
-80.70101264597477,-6.654846719719887,-1.0506100559016933,1.498564133916551,2.296517960660727
-220.7279349133787,0.9821703908382542,-2.6299998448175494,2.064556914237899,-4.592882693466514
-90.72720484544973,-10.843681656924842,-2.972532592906276,3.4230114485647087,-2.0445457842932266
-0.7310424729944334,0.9525465584537189,-4.739753737188403,1.9269545529658005,-0.6380991471798754
-200.69789681853658,1.2156492230032405,0.6858158315549686,-1.2148680582367322,-0.4211304865054068
-110.70655856073998,4.408310655880209,-0.8031574379150827,2.867767263726589,0.5386088686036047
-40.69556899640123,3.571332070353222,-1.1083718834950618,-4.344720159404348,-0.37705266934659726
-250.7361509597349,-2.1753880063781956,-3.5100567663039843,4.870965154450734,-5.810096796635163
-150.72722319507025,-6.185060425107913,-3.8549761181342257,4.2958711068580016,2.2908517969220825
-70.72011304315514,-9.220340005020104,-4.495079577698229,2.382807523637601,1.1121958846385434
-180.69164011315561,1.0319109174618224,-1.2161195802264548,0.2558724506657581,4.072162423691166
-100.68482063673812,0.575639298124431,-2.3840452800033103,1.2603513367477126,1.053921051223445
-10.69019035682331,5.872050559586587,-3.383193318343732,1.4910310522315875,5.895176904815917
-190.68256132625365,0.35340474421595625,0.3636271154815416,-0.8771765133928944,0.24677681112650057
-130.6829471895319,3.696733054203071,-1.0477451958238468,1.8589583503539746,3.62975382072864
-20.69582148354928,4.561321349545017,-2.479636860477683,6.086274047089625,-0.6053180580930886
-230.6807606896137,5.0899929868773945,0.10978419823548691,3.597289782311031,3.852157801476749
-160.67984029979684,7.778910460385186,-0.4587782838109689,2.4045051523739187,-0.5905241255709668
-80.68412185815744,7.914268189483429,-1.962178518106483,8.330071528595393,0.5004270102582974
-200.68455299252207,8.31520640962039,0.7521003198582349,7.717050691975802,-0.9094414655897072
-110.68301730367698,4.756914337459135,0.30575745185293896,8.4077238633341,-0.1128644598955495
-40.672333465695885,6.11381648552699,0.12019663334786174,3.0557203347400272,0.8626002398695316
-240.7004116647241,2.745982634158841,-4.713481283531472,-1.6917747966212613,5.7324359727322785
-170.71249471159092,5.9873389468692135,-5.708468790466654,0.3461513663869924,2.29400540615097
-50.70764148698566,4.5241012777034175,-6.239643701031532,-0.526989668444797,5.896625946362401
-260.7160528778974,-1.5716414830540921,-4.054783992153073,-0.5632782479298497,-1.963177202944593
-120.72765212177384,2.3190831430899097,-6.00540499595803,4.535083635021736,-5.523655326613085
-30.73330015492918,8.54816641323186,-6.769286710767034,4.492398373915368,-2.9265467965821608
-240.72489375614336,-8.078802546198306,-4.2772403590063615,2.7153214891582276,0.09631790672915613
-170.73459043084745,8.127921598831087,-7.194438256371496,6.980357206651932,-0.3453892838130997
-50.73468775031792,2.864359095087358,-7.407167149539948,4.685749413864075,-6.971955088779536
-200.6886771011928,1.8659382163216922,1.1769065715831044,-1.6348990880704024,-9.896350211518147
-110.69058995781597,10.414901972792464,-0.9658794075979041,0.21176877512583334,-5.601400190426762
-40.67941019621162,-11.596492750982055,1.0968706513217648,0.49844328744874006,-1.9720095825605475
-210.68376044193988,4.8982029366828455,1.4816674075428649,0.11844687285779039,-6.866209058744552
-140.6831030640491,5.831079849854141,0.5403344518412606,1.7294834952317324,-8.841427094366017
-60.672823016317764,-7.645647473226457,2.0072618494675107,-1.229173490176008,-3.678495357499491
-220.70606697623035,-3.9714234729672997,-2.2906920968384714,1.6175233604417407,-0.7749278349363241
-90.70606333896484,-6.412266392556402,-2.92544161018578,0.12651219609230854,-3.4788006930056654
-0.7085759928914175,-4.513873242100373,-4.231213685543609,2.194631861840315,-2.7730816569877117
-190.71089962673412,4.56984413208933,-1.2290344320995599,3.6849508982584727,-2.134868373480455
-130.70003471585352,-1.380586851113023,-1.3876269977007996,2.8608321088428363,0.3681325158332585
-20.705983991867125,-1.1068730114531558,-2.0997852258248435,4.307933697165223,-1.0787840337376113
-210.68353245832012,1.229658544874911,2.532095121633795,3.183290143271561,4.107859867599707
-140.68429880416238,4.015257064122069,1.4259248687528512,2.030303455538602,-6.670377956131426
-60.68533973602346,3.784525332761465,0.7522651705240134,3.074912838361407,-6.373068201129964
-230.68731446675625,4.108052804023513,0.138508325658516,-2.2703607523390237,-1.655473749000827
-160.68630725542036,-6.1748093006109075,0.7180193564789149,-1.3017177452940785,-3.2876394363458172
-80.67917360525819,-6.488726484962367,-0.18876528463398204,-1.1301303356280106,1.731075891382252
-250.70304739202123,2.127686300884396,-3.3293794799479057,-4.385012470085878,-4.361876079265199
-150.71495383917616,-1.6550627695925384,-3.5317465039445985,-0.5338328747661283,-5.0872683886610615
-70.71670497655987,-0.7006681806879075,-4.728883737584248,2.896776242865176,-7.011319101120821
-240.71914695139114,-2.9987730930602825,-4.390826998503235,-1.3215844405104025,-6.435760999904901
-170.71892655041668,-3.8091976829746295,-4.528646965053024,-2.5738934565447296,-7.260633008495676
-50.72296160874864,-4.8469716222354275,-5.508668278189331,-1.4084933914398978,-8.407939222181488
-200.66103392162216,0.2224400020176365,2.820210696538423,-2.0955080129982395,-1.2666116694699787
-110.6614822397327,-2.0814921289849226,1.8070848855647734,0.7443396515001671,0.11343499495236635
-40.660739617673414,-2.5950235650276854,1.3354849009092544,0.06765348298375949,0.9256990440163374
-190.67505628030887,-1.8103036551320533,0.4686956401390005,1.4227283120637857,1.2482140558353938
-130.6658358915133,1.1168578667170748,0.09253457672764481,-3.7674752233545346,1.8015138235128698
-20.675175044555463,-0.6755614717260853,-1.0876866667284564,0.7323302160110472,-1.3749454805605879
-180.67643356103466,1.475746838090255,-0.4282671735525128,-1.7300984855737447,-1.446556260568667
-100.67926281960543,0.05751273166692642,-1.1460398422214018,0.672430390665124,1.4109592049536983
-10.674764453857913,-1.719307235407558,-1.6596778450019984,-1.0853884869784782,0.7442077772988503
-250.6814601383025,-3.6664033344751235,-1.1449044940153896,-2.602545420782887,2.212109903401765
-150.68349965302625,-4.517189643470248,-2.2097229872583304,-1.5971472669918958,2.3720933633911434
-70.68624957144414,-3.3024133265233617,-2.8488935680056304,-0.733297094332697,0.15708915235949739
-240.69571620629108,-3.104968946623409,-3.4172261770395687,-1.3805339229589173,0.6599479177536701
-170.6940530469857,-3.8400635904400513,-3.854648468172694,-1.1011652092377797,0.49147874527116236
-50.69578186246148,-2.9565362208815675,-4.8333681602354055,-2.3279446201000815,0.7718862854362678
-190.7152158039871,3.59860129942521,-1.8082696489382493,4.124827582457349,4.550002115042675
-130.6906585137735,-5.84246798127562,-0.8318030757514507,-6.309232643784758,2.50306701293436
-20.7021675279669,3.4437923988267682,-3.450224354344378,0.3108095441893339,3.6103963701995325
-220.70745145347033,3.4156747130648935,-2.8738606244400873,-6.140525834437574,0.7428004190697414
-90.7059455631025,0.674063705604318,-4.065297447511308,-7.183356035066269,0.2653786149186522
-0.7100756615198356,-0.285744196769534,-4.853815865644928,-5.163598159549424,-0.9180575170925619
-260.7044135352677,-5.783676992084864,-3.3740933291725845,-10.219132740549558,2.0501517471490938
-120.7313965470682,-11.46049556851167,-3.614917315427124,0.05227124183587513,-6.422083732828405
-30.73289342640719,-10.843179044185717,-4.714777623985235,2.493623842175551,-5.673196068705845
-210.68872062779684,-0.5022984657426472,1.2075424266828836,1.1215434680351613,-3.194022811672074
-140.6907889367156,1.103243411940356,0.7098326441987599,4.900498059876174,1.6561855833501458
-60.68367068370804,-0.5997310687120117,1.3039783420855409,-2.7416597554747737,-6.186031100226835
-230.68456126587515,-2.241208135124959,0.6744307680088615,-3.0875739731845613,7.885239937144442
-160.69921822980095,-2.331736240149975,0.31078073934540745,0.3469934621649249,-10.546058371608055
-80.69716890510024,-9.824326192399862,-0.050067655944084424,2.9553652156173373,-4.147136880668337
-180.69175252485257,5.495578609934864,-1.4727425187062566,4.245330528503086,-2.2187089901191523
-100.67641371013106,-2.877402376674965,-1.6478768495435343,1.2969116433607133,7.210121601233875
-10.67578116348133,-1.048772391674926,-2.584587305900489,2.3627332881881054,4.953439019533043
-260.6835883093072,-10.683845008319055,-0.9605422219069707,-2.5770260935693843,-4.096033843217209
-120.68129382756179,-8.181661429890573,-3.0685039745430878,-3.124617116396177,-0.20414448185018855
-30.68852632159614,-11.893352551508643,-3.234887210374369,0.704149309160643,-1.26078606795521
-210.6502457027167,-2.6857681375099096,3.0436172882823245,1.6882265221823938,4.465953124910026
-140.65167882822243,-5.055009068707794,3.512918331840969,-1.6845871395362135,1.2496713753119937
-60.65471834878314,1.2756719077644723,1.811620251888667,1.055018494935007,1.3629148272144431
-190.67417399127018,8.253028073246321,-0.31017873879864155,-0.7089666036885556,-0.702221744207325
-130.66855070949532,-3.5563040590315733,-0.18566521411276443,1.6962828172926776,2.7616538363527905
-20.673389824112597,5.141727586861999,-1.6973359276970426,-0.9278362049553487,2.4424412965949767
-240.70188799734763,13.761940289049253,-5.236437678673865,-0.22360668431069655,1.5257553288298118
-170.69413672836393,-0.7899064324524423,-4.30160624144616,-1.1823852374569277,-0.679291052338402
-50.70218491380655,2.987592670966803,-5.773389328049742,0.9353003369142973,3.3773582073346136
-250.70627331359873,-0.4033702917957656,-3.3951396256432793,-1.8933259199901928,-4.09156898550585
-150.7158476087323,1.3572796335938944,-4.553965663526562,2.748411031197327,-6.659967297544256
-70.71466940429225,1.3282466584405375,-5.2725018364280265,3.157104552992128,-5.867064286308533
-200.68466329832995,-1.7155239653046765,1.517753343179246,0.36266091617320945,-2.7836506729100536
-110.68713832808017,-1.7442658212362887,0.6246202241825897,0.5959334328435613,-0.45801158384418245
-40.68892194743797,-3.65406725279339,0.3879590124923571,1.5322092103228744,0.3430527562931865
-260.71060163609803,-1.3532329497467663,-3.9187582459606185,-1.915517702258359,-2.5012780196118816
-120.7183236709771,-2.6302763304138295,-5.238255293660094,1.7240594615054872,-1.0689359441183244
-30.715810859641117,-5.542279870762034,-5.346980524080789,-0.10022626694694407,-2.252746873582441
-230.6850243191891,-1.0617519053398898,0.08775080101453685,1.9318521743871997,2.1317339042449217
-160.6803748587677,1.021813155170166,-0.33753871508854877,-2.3492192611928786,0.8048160549701767
-80.67997841061782,0.4537910229995217,-0.585074670678829,-1.9128116872394085,4.707887129222764
-220.702560635816,-3.9499039440103285,-1.8281827250883385,-2.277013923650218,-2.631956792813919
-90.71164415581211,3.5206631569539875,-3.7094044337578036,-1.9461825021593921,-2.1229347330884356
-0.7143034943370614,1.250744972335061,-3.532467705386267,-3.5494067026115896,-0.7642235349494583
-220.73158950906677,2.9360300665017887,-3.7818466451791495,0.07425113249576427,0.36475300797333987
-90.74755764903142,6.515456686725466,-6.142190232222649,7.34121340296661,0.43803421658546804
-0.747918874311202,-0.14607713172008785,-5.473322141814207,5.250470111593142,-3.8424545878488017
-230.71740888316407,7.502270887866267,-1.3925520529990827,0.243263548325881,-8.032627830534537
-160.70392210213154,-13.593132859228229,0.3273255612919975,-1.7715867309765352,-0.7257425539541575
-80.71790457536785,-2.3522340623686553,-2.1172330163090285,5.158697676455942,0.6698504555597162
-180.7312590552597,-1.9443893145001767,-3.4825429744294447,4.5412712779507185,-3.0930812018967724
-100.72707088790436,-13.636711912971144,-1.8610104624800123,0.504922666489651,-4.753666247687951
-10.743109798011588,3.3222379413134533,-5.665126786440656,9.212885098573835,-1.7785531092737104
-260.74133272172054,11.790385773958532,-6.231878017006671,-2.766662850399963,3.759949848293071
-120.73853153991239,-15.455592441291202,-4.25390139026511,-0.15408414813690632,-2.51249872405697
-30.738244234380232,-15.2030659759074,-5.337194403236264,0.04805390067172473,-2.8329926123651026
-250.7260518245104,-15.77115741959472,-2.4898298484132906,-1.0816919651058423,-1.8920259516354658
-150.73105619613335,-15.24100454641227,-3.125675857576878,0.12218986678214001,-2.5719372451749813
-70.73045047628638,-15.360077332609333,-3.867157725676718,0.2619556440127913,-2.6755434945712095
-210.69459780087607,4.57680568956833,1.537466543715579,1.7524297772518627,-3.4006798917332888
-140.68958861633845,0.6689790249435719,1.2483137116908005,2.532908483078062,-1.067167018350005
-60.69044449129994,3.5653171603749683,0.4310069141852387,0.9911784190307991,-2.3269170626998132
-250.72593353598208,1.177440629513609,-3.185632411550774,1.6095245429523473,-0.0987855248363797
-150.72356014502287,0.06808215545053467,-4.359220346092184,2.0410682576291994,1.1240332411752214
-70.72717522176357,3.3740909835970947,-5.255995735982919,2.2431676623818535,-0.5410110289755118
-190.70442426653037,2.612160936799365,-1.1767983499243575,-0.5470027346636862,1.6723126412884144
-130.70471980714834,4.987787348499833,-2.1581176424560193,0.2266608551495789,-0.1759570671168892
-20.705243279288712,4.110276850117309,-3.0164586744333155,0.5211219383174533,0.4167868724054181
-230.70379994075347,3.089422995873682,-0.24594750406037857,1.6556913327005036,0.5159254107844101
-160.70105828277732,1.793045798129436,-1.1994310125712544,2.976457121148811,2.15031036790952
-80.70117551332127,1.7097700173017198,-1.6145729057296787,3.0460924781185525,1.987458505901673
-240.73548007527205,3.0348917147702292,-5.50457783301163,1.480182034208665,-0.6707696432469943
-170.73210045909465,1.953297621402447,-5.646742553124983,-0.15577862553879596,-0.6331884221245582
-50.735001284765836,2.7427072145116638,-7.104157696907856,1.038310853203986,-1.4475047786962338
-230.67326359624272,-8.253679304874435,2.3039457207957685,-5.247168344555991,-1.326102369484065
-160.67380524383077,-10.494191639496822,1.5756624774780277,-2.9541249930479294,-1.675860711146683
-80.68320387121355,-4.225656142578817,0.060520894901253564,2.867039875233265,-3.830808688749177
-190.69460208888893,-3.4685224274008086,0.641523036053959,0.7146243436903875,-7.335037875636937
-130.68968003284976,-5.474803051407726,0.2815952688271928,0.4470479217825798,-4.870651371552949
-20.692216528402,-2.253720416221553,-1.005122908042452,1.4881543064956386,-3.926711035450196
-180.6898374290101,-10.860603088827183,-0.0984725816652411,-1.0179808284112417,-1.6304827135531348
-100.69066648853605,6.136313717632269,-2.486089546076207,-3.162314896196804,0.5686647209936628
-10.69489844774131,-10.644103941641925,-1.485297294550555,0.1382454009680781,-3.203750775327065
-240.7126850767429,-1.7510564921059577,-3.884711328658561,-0.044430525823074496,-1.4846867494378426
-170.7049030071803,-12.278601452532284,-3.739019609758577,-0.10620590660944816,0.23308571629891617
-50.7041136940432,-12.895471056661586,-4.471558390972705,-3.3486885754192506,-0.10311972267156613
-200.67900897233207,-2.5845982980536295,1.916191522709341,0.9973134208712637,0.6800605961884141
-110.68442588692233,-4.385552876758583,1.580607468222813,2.770417940782543,1.329203544423373
-40.677042799846845,-10.830161228401955,1.6030515927548286,0.5981540951645629,-3.5202000038903414
-220.7289112653049,7.604633409120097,-3.5776204797290276,-0.1531139619234201,-3.3476817498579705
-90.73182777629589,-3.045730813448652,-4.174993323508968,3.2674756835942738,-0.9336038515502798
-0.7317026826078915,-2.6878576760985022,-4.917545088149028,3.5361712972092634,-0.28123860813213425
-240.74338909881587,4.69562373780173,-6.143253277322356,0.4435234444884694,-2.2881435297003145
-170.74033131725184,-0.3940190019382715,-6.999734220232841,4.453630385507252,1.695534876440862
-50.74553146979803,-1.0284906775982758,-7.911720104959021,4.9428414711055755,1.8134370572227785
-210.70354227248572,3.949865319724246,0.9262807207840953,2.1423006829860336,-3.554228829143816
-140.70076948631362,4.54720342864829,0.0559313157797976,1.6938482220412183,-2.1317429522016553
-60.69224810743349,-9.04212499981822,1.1819723337539414,1.773028209175334,-1.3933110005825453
-200.70069619031153,2.5979536994998944,0.4219792763971237,-2.5054445284569122,-5.535332555061602
-110.70678953872715,1.8892595741691678,-0.6880406755323408,2.322406498776251,-2.944634901612727
-40.70705382913679,-1.9950739638169968,-1.1913627475303594,4.267440995656578,-3.6465062757422078
-260.7394873392497,3.3424094767502153,-5.421613095660397,3.253953785012366,-0.749165647385107
-120.74192753124369,1.6294831578520794,-6.512230308820838,3.486607890701403,-4.002195609786535
-30.73899653814939,-2.5304814360411227,-6.084759328726802,0.931282738120004,-3.3257636903397256
-180.72782553900248,2.4742632643098745,-1.8406385688373412,4.794280456816804,-3.9663135141737618
-100.72191252390365,-0.24204024099195653,-2.306560626448495,3.5733379224181543,-5.738772969214848
-10.727021542388702,2.7702827435838406,-3.4761964325470354,5.069092761113116,-5.556980573861145
-190.71401849329982,1.1040316008286142,-1.4570315810920094,4.0142643781440475,1.3709781190384405
-130.71181373286083,-0.19356294967167453,-1.7525812548948787,3.540962714416273,0.6599721139881968
-20.71597895379457,-3.1301724095976526,-2.2275433878875797,5.1756409889638695,-0.06412831447240497
-200.69830489875417,-0.18037718382670134,0.8733085744996065,1.7329447124703636,-0.12578194663064346
