Time(s),BoundaryDensity
513.05,0.0003897284579524715
514.05,0.0003762054584012307
515.05,0.00041337211160318515
516.05,0.00045630472457809407
517.05,0.0004797610899155503
518.05,0.0004735810859465515
519.05,0.0004374404036947616
520.05,0.0003769962019669088
521.05,0.00030175230363098057
522.05,0.00022451674566130618
523.05,0.00016090289765137558
524.05,0.0001270168038667459
525.05,0.00013530754797427458
526.05,0.00019052772913062392
527.05,0.0002891195439688043
528.05,0.000425506502670598
529.05,0.0006034997780765112
530.05,0.0008405248877396251
531.05,0.0011508660306522199
532.05,0.001514187852178257
533.05,0.0018603044863818893
534.05,0.0020952956364687293
535.05,0.002154853063018729
536.05,0.0020417679373457365
537.05,0.0018193177249507828
538.05,0.0015703590281375796
539.05,0.001353187447374004
540.05,0.0011808070230999999
541.05,0.0010338290250140568
542.05,0.0008963802874369276
543.05,0.0007866217849875487
544.05,0.0007550068428102359
545.05,0.0008486882177859609
546.05,0.0010689217907288472
547.05,0.0013551373284922958
548.05,0.0016095126620529745
549.05,0.0017454570527399426
550.05,0.0017266664574860173
551.05,0.0015739127805849517
552.05,0.0013431055219907256
553.05,0.0010956606936579228
554.05,0.0008800012791662765
555.05,0.0007297652469582461
556.05,0.000671293328814421
557.05,0.0007267053906824404
558.05,0.0009044563665223273
559.05,0.001184530192229265
560.05,0.0015153947483952754
561.05,0.0018314242277133244
562.05,0.002080481696530894
563.05,0.0022429598798410157
564.05,0.002333691762819206
565.05,0.0023921883661903363
566.05,0.0024680104226826476
567.05,0.002599841865437045
568.05,0.0027875735487436584
569.05,0.0029739023378185245
570.05,0.0030636811004080334
571.05,0.0029863803595048923
572.05,0.002760131340425632
573.05,0.002497410271864883
574.05,0.0023341569022540688
575.05,0.002331685473985199
576.05,0.0024291146286580688
577.05,0.0024851360129294086
578.05,0.002376127896669278
579.05,0.0020761865586052548
580.05,0.0016660522181235005
581.05,0.001275515522635202
582.05,0.0010062600681154431
583.05,0.0008844572073564305
584.05,0.0008651060582936544
585.05,0.0008752496201988423
586.05,0.0008614909939542555
587.05,0.0008122648708870446
588.05,0.0007506599008452458
589.05,0.0007138660507479032
590.05,0.0007345166837815735
591.05,0.0008283694092304048
592.05,0.0009885724907823007
593.05,0.0011876886379927549
594.05,0.0013869085567200807
595.05,0.001550691751953214
596.05,0.001666202608643783
597.05,0.0017606880353863007
598.05,0.0018978515156624861
599.05,0.0021394451989405795
600.05,0.0024896692727145874
601.05,0.002867239296651676
602.05,0.0031380416941392867
603.05,0.003194306668565323
604.05,0.003023681687427184
605.05,0.0027125552670523995
606.05,0.0023786837738172884
607.05,0.0020892516755934
608.05,0.001833786851568721
609.05,0.0015693237464589618
610.05,0.0012882717866932619
611.05,0.0010447836265176525
612.05,0.0009219170705007537
613.05,0.00097551377319858
614.05,0.0012020672366254558
615.05,0.0015498341112817398
616.05,0.0019583590162707224
617.05,0.0023939591186029397
618.05,0.002852424236913166
619.05,0.0033241169324559326
620.05,0.003751115074903937
621.05,0.0040244913262320586
622.05,0.004044142954463245
623.05,0.0038025618151847343
624.05,0.003416247717040196
