time,rolling_r_60s
1219,-0.17443243761407504
1220,-0.17157005145789142
1221,-0.18085733298691567
1222,-0.2011289479409631
1223,-0.22742705027405766
1224,-0.2521931417957318
1225,-0.26787004298969835
1226,-0.2699752215463368
1227,-0.2598079555735002
1228,-0.2445932559737975
1229,-0.23300536354937268
1230,-0.22918685924657595
1231,-0.23115845828980813
1232,-0.2344150143409625
1233,-0.23594058688105277
1234,-0.23515160016508888
1235,-0.23256072821927978
1236,-0.22865334101600965
1237,-0.2238952752621462
1238,-0.21920747357393044
1239,-0.21618380184540284
1240,-0.21592576566444222
1241,-0.21661187111848068
1242,-0.21231523478261752
1243,-0.19454728285610604
1244,-0.15522850875556085
1245,-0.09118966884807501
1246,-0.011919823466977597
1247,0.05810074295726771
1248,0.09787145628474872
1249,0.1084315417022837
1250,0.1045944097269515
1251,0.09953889159151903
1252,0.09895789398605426
1253,0.10311578735784639
1254,0.11084915815834735
1255,0.12085167057767617
1256,0.13190586870313095
1257,0.14635942420571374
1258,0.17302145970630012
1259,0.21920098494809148
1260,0.27917826535017937
1261,0.3385266858963731
1262,0.3862078783211427
1263,0.418361636377106
1264,0.43604091550272256
1265,0.4424350208516661
1266,0.4407759111917006
1267,0.43351873026195775
1268,0.42301902236061173
1269,0.41269758197381357
1270,0.4069056657940523
1271,0.40769269652720536
1272,0.41201441194390015
1273,0.4139366496341986
1274,0.4082230611374299
1275,0.3920100366139233
1276,0.36738989237107583
1277,0.34351878530824376
1278,0.3324840232824942
1279,0.341341685967887
1280,0.3684545790505048
1281,0.40609227867941894
1282,0.44572520385337117
1283,0.4811762302804286
1284,0.5080412917195888
1285,0.5223996916657059
1286,0.5219399258306014
1287,0.5089177488653274
1288,0.4910179250791069
1289,0.47687890926387577
1290,0.4700867499841932
1291,0.4685403586117579
1292,0.46932794599467137
1293,0.4725893045958554
1294,0.4801072128244546
1295,0.4919632745285478
1296,0.5056258722572684
1297,0.5171339446317075
1298,0.5225514983331586
1299,0.5189481260637835
1300,0.5052668234239843
1301,0.48368452125100586
1302,0.459625683986323
1303,0.4386561245281309
1304,0.4231082972058638
1305,0.4118771736237004
1306,0.4027614168277646
1307,0.39468972960198456
1308,0.3888869058793528
1309,0.3891905495479814
1310,0.4007227660089732
1311,0.4258815641726185
1312,0.4585684453803894
1313,0.4823331870531496
1314,0.4813936078504482
1315,0.4552693440119037
1316,0.4153649907680787
1317,0.371633355379757
1318,0.3268479297418875
1319,0.27967666451500933
1320,0.2309152824735437
1321,0.1874035179525314
1322,0.1597726696387752
1323,0.15442891870686118
1324,0.16805922281450825
1325,0.19159801792466352
1326,0.21740644707550066
1327,0.24125291595981793
1328,0.26068518018760545
1329,0.27438083552801834
1330,0.28252783139050913
1331,0.2863755045514072
1332,0.2866322958557533
1333,0.28295340018461584
1334,0.2799207653029377
1335,0.29143532705615305
1336,0.325459645720774
1337,0.37316898135148124
1338,0.4158665907087471
1339,0.43644060273781105
1340,0.4291146057902404
1341,0.40293580507059024
1342,0.3749082591072166
1343,0.35853540242293863
1344,0.3581286126363153
1345,0.3701266301290473
1346,0.38755013574834496
1347,0.40486751557210365
1348,0.4203415089769162
1349,0.4344330609746859
1350,0.4470313144214295
1351,0.4569412264295489
1352,0.46333947201484865
1353,0.46675654468816524
1354,0.468667031743641
1355,0.470414546214912
1356,0.47241387444141325
1357,0.4743016978889038
1358,0.475869874734765
1359,0.47762022059772835
1360,0.48024340199256527
1361,0.48370817125876864
1362,0.4869934290277624
1363,0.48867585299645305
1364,0.4875749137806548
1365,0.48269820718695966
1366,0.4729236028107971
1367,0.4591181681019631
1368,0.44270004084993675
1369,0.42493120863579503
1370,0.4076623641737595
1371,0.3921595036807934
1372,0.37851336774719224
1373,0.36652481006845816
1374,0.3567258369439546
1375,0.3501288065007369
1376,0.3475923197393484
1377,0.3500147437039083
1378,0.35836774696391965
1379,0.372335596940547
1380,0.3890226359184136
1381,0.40415862408609915
1382,0.41482357693516986
1383,0.420689425314608
1384,0.4230978052490999
1385,0.4234064607307068
1386,0.42188525505035307
1387,0.41767830202770845
1388,0.4097518498942162
1389,0.3983363420431324
1390,0.38586695824107625
1391,0.3763599464060335
1392,0.37336754264006844
1393,0.3778404432546691
1394,0.38691515226804324
1395,0.3937111719690483
1396,0.3873542422136583
1397,0.3520141137350307
1398,0.26593900204827225
1399,0.11517552389996066
1400,-0.05212046043462622
1401,-0.14855792125456932
1402,-0.17410847503182567
1403,-0.1728148604997086
1404,-0.16572625921237144
1405,-0.14923324893897794
1406,-0.11107412831569448
1407,-0.04257977481084672
1408,0.054223417827617054
1409,0.1614473595757535
1410,0.25125840418541034
1411,0.3092829739151213
1412,0.34299507028188714
1413,0.3646365644988928
1414,0.38090847832577607
1415,0.3942868239230127
1416,0.405438132595822
1417,0.414697323806225
1418,0.4227772321295521
1419,0.4305355598835657
1420,0.43883945176917905
1421,0.44892695759809786
1422,0.4621054753496419
1423,0.47799502907742203
1424,0.49211055752558275
1425,0.49491321536759014
1426,0.47507636492099703
1427,0.426516213244111
1428,0.3315577180042699
1429,0.18616986269332642
1430,0.03641905518372333
1431,-0.06333350197533086
1432,-0.11263517585798098
1433,-0.13415185040383293
1434,-0.14283612929021647
1435,-0.14547492005986917
1436,-0.1439505740667896
1437,-0.13555342505208323
1438,-0.11605175280298238
1439,-0.08365702513227823
1440,-0.034051328663117435
1441,0.044610066472655675
1442,0.1533857458723147
1443,0.26610277817547506
1444,0.35454076340318647
1445,0.40912457259145724
1446,0.4321483791468746
1447,0.4302246542388835
1448,0.41391031579520365
1449,0.3970109801061031
1450,0.3915142364164177
1451,0.4017901049942174
1452,0.4230101365627942
1453,0.4456930292103251
1454,0.4633177225981627
1455,0.47550063099668816
1456,0.4847817186058782
1457,0.4921106303324752
1458,0.4949258344681033
1459,0.48952081985110685
1460,0.47727185798788546
1461,0.46522415198845357
1462,0.45847303341942874
1463,0.457399080314043
1464,0.46038990545767583
1465,0.4654572365127398
1466,0.4702040347518398
1467,0.4720925712351003
1468,0.46938588376568224
1469,0.461748322620157
1470,0.4496381009831464
1471,0.43312986597626085
1472,0.41175733182930124
1473,0.3857502899396872
1474,0.3572266102421777
1475,0.32950586276787874
1476,0.30381327912701755
1477,0.2749265086951159
1478,0.23027054241190312
1479,0.1581563959371052
1480,0.061717239087508986
1481,-0.0395659909528333
1482,-0.12517820903539514
1483,-0.1859834685910469
1484,-0.223638322119729
1485,-0.24440978493551402
1486,-0.25441200746907683
1487,-0.2572649739933859
1488,-0.2534948987589965
1489,-0.24202170591765795
1490,-0.22317106990303023
1491,-0.20037734128388177
1492,-0.1788909677086047
1493,-0.16319498058683818
1494,-0.15556624908914557
1495,-0.15572310602996658
1496,-0.1605461937127954
1497,-0.1643520783776592
1498,-0.160696478489014
1499,-0.14512628110517037
1500,-0.11715983778758178
1501,-0.08056121018214012
1502,-0.04179808124245161
1503,-0.006989546089315968
1504,0.020684178176283135
1505,0.04089204278706769
1506,0.05455490786043005
1507,0.0634771212294684
1508,0.07013081534152861
1509,0.07595533064134237
1510,0.08038749396393945
1511,0.08248963741796811
1512,0.08256329322544977
1513,0.08046661001732021
1514,0.07265497957170124
1515,0.052933107957863205
1516,0.017620379782992867
1517,-0.029590128750642878
1518,-0.07944356887637266
1519,-0.12483666852415753
1520,-0.1643496798596399
1521,-0.1983564328831718
1522,-0.22567086677986511
1523,-0.24537939389857105
1524,-0.2591795662387302
1525,-0.26939183627422664
1526,-0.2760115274673159
1527,-0.2770574498272179
1528,-0.27115214408464666
1529,-0.2592020272205474
1530,-0.24373352612088753
1531,-0.22709519634695927
1532,-0.21061647477768958
1533,-0.19532373946405748
1534,-0.18282028096617553
1535,-0.17492595179259895
1536,-0.1721275712653267
1537,-0.17233140310818434
1538,-0.1713628257550028
1539,-0.16497657666404475
1540,-0.15080916711927286
1541,-0.1294733065327517
1542,-0.10458826987796978
1543,-0.08134924325003984
1544,-0.06410415490671131
1545,-0.05439801239543542
1546,-0.05083566889333225
1547,-0.0508811861733777
1548,-0.05293680856338796
1549,-0.05678755049553613
1550,-0.06236964553689585
1551,-0.06842798103910683
1552,-0.0725467362673655
1553,-0.07239292496952182
1554,-0.06698626291725825
1555,-0.057277252488927836
1556,-0.04610948190066725
1557,-0.037389098177206745
1558,-0.034171827388817425
1559,-0.03650752143766239
1560,-0.04066535419212462
1561,-0.04049672188491698
1562,-0.030107222961813774
1563,-0.00675666893227585
1564,0.02697196511589159
1565,0.06346814483604218
1566,0.09378105254058255
1567,0.11209810340952579
1568,0.11800926865853345
1569,0.11566245483883839
1570,0.11054489612076318
1571,0.10632577099717576
1572,0.10418232959173669
1573,0.10421867759444224
1574,0.10666235715360535
1575,0.11220281364785785
1576,0.12206918433197432
1577,0.13773580956828885
1578,0.16010508440822085
1579,0.18890647389593185
1580,0.2226636626851528
1581,0.25868669391220944
1582,0.2930848668423388
1583,0.32141270604702954
1584,0.34009001578787207
1585,0.3480010908954808
1586,0.34764036616609706
1587,0.3445005524059387
1588,0.3434171437835655
1589,0.34369816300412537
1590,0.33903071560093956
1591,0.32534950080097685
1592,0.3082782807132755
1593,0.2989426151107082
1594,0.30058477404544226
1595,0.30098349790397394
1596,0.28327470348879824
1597,0.2440248472294451
1598,0.19314745482201295
1599,0.14218030867115974
1600,0.09883949570616052
1601,0.06717761157019263
1602,0.04859474628412729
1603,0.04258068816479626
1604,0.04690425752054086
1605,0.05718727509704345
1606,0.06743969063582544
1607,0.07274778470048751
1608,0.07191842379538255
1609,0.06738511555727941
1610,0.06309561009888673
1611,0.06240438671156679
1612,0.06696932184046549
1613,0.07672047159796637
1614,0.09057704578091096
1615,0.10725346383696448
1616,0.12578509420561318
1617,0.14570183940455939
1618,0.1666338439943261
1619,0.18730535810958682
1620,0.2047592950400208
1621,0.2150381025078989
1622,0.21500198924823458
1623,0.20371367826384873
1624,0.18326883891861315
1625,0.1602924285856947
1626,0.14692132627757598
1627,0.15659729546115606
1628,0.19256847709012317
1629,0.24011739302872387
1630,0.27867015305065096
1631,0.3012090058068034
1632,0.31413333068323296
1633,0.32463603329477025
1634,0.33378718345064995
1635,0.3368878375582878
1636,0.328190187018123
1637,0.30743086851236756
1638,0.28099167067370523
1639,0.2559003549846337
1640,0.23517477183773614
1641,0.2182707548443743
1642,0.203345375534725
1643,0.18915968518754345
1644,0.1763173103666823
1645,0.16682223231134485
1646,0.16156949460997816
1647,0.15857139169337048
1648,0.15605774403302117
1649,0.15866587921765976
1650,0.17631326271577374
1651,0.21243171894695853
1652,0.2573322273844174
1653,0.2956785818169422
1654,0.3185510721252143
1655,0.3291444511792978
1656,0.3387832099916224
1657,0.3579631278612594
1658,0.38983815086658336
1659,0.42950208605707285
1660,0.4680699006998862
1661,0.4983008703342655
1662,0.5174095619932603
1663,0.5260206149734762
1664,0.5262946963803372
1665,0.5210469720807539
1666,0.5125780246017041
1667,0.5010768560372704
1668,0.4852553750030822
1669,0.46570648187260655
1670,0.4462950637801105
1671,0.43053796417387447
1672,0.4172029012375331
1673,0.4005297608961087
1674,0.37429310242691205
1675,0.33534297414189057
1676,0.28457860923461514
1677,0.22571690918371426
1678,0.16298881730382273
1679,0.09943716406504297
1680,0.03693688344102239
1681,-0.02261947072856178
1682,-0.0762045175334897
1683,-0.11931191251219783
1684,-0.1472391908217077
1685,-0.15832473759732532
1686,-0.15597402363141624
1687,-0.14601703793540355
1688,-0.13199491567076846
1689,-0.11299823400978108
1690,-0.08487522753459292
1691,-0.04478206952772253
1692,0.002482316110028755
1693,0.04444649608354152
1694,0.07105225973588282
1695,0.0826633396798872
1696,0.0859724404065634
1697,0.08446473130556717
1698,0.07491816309562548
1699,0.053973089065379905
1700,0.02677973599553856
1701,0.005293318964134029
1702,-0.0025244823668633372
1703,0.0003795230194156275
1704,0.004028107395518179
1705,0.0010768417342919524
1706,-0.008050364800890752
1707,-0.017965920119447108
1708,-0.025061810380598133
1709,-0.03406397860812549
1710,-0.059582287254019296
1711,-0.11826700065537302
1712,-0.21126004641909085
1713,-0.30632599701578356
1714,-0.35746766827180554
1715,-0.3562852059422871
1716,-0.33176684427508774
1717,-0.31449381208223726
1718,-0.31724623991822
1719,-0.3357777887296314
1720,-0.35989084289406315
1721,-0.382902126355979
1722,-0.4034536383575657
1723,-0.42226215249739196
1724,-0.4391457230101715
1725,-0.45271084897587793
1726,-0.46118316397712117
1727,-0.46283253029101074
1728,-0.4567471604777233
1729,-0.44516884496822773
1730,-0.4350564880758137
1731,-0.4334637298037238
1732,-0.4385274812224203
1733,-0.4392090726957778
1734,-0.42706529635225765
1735,-0.4019134117999639
1736,-0.3663310311127737
1737,-0.32181670593095146
1738,-0.2702189471211403
1739,-0.2158145594352543
1740,-0.16489992088435781
1741,-0.12285474159386492
1742,-0.09148081468790967
1743,-0.06925059436575258
1744,-0.05406155816340823
1745,-0.04544318406748241
1746,-0.043780339192751344
1747,-0.047875920812431326
1748,-0.054447740254757925
1749,-0.06115997822646159
1750,-0.0700510679915036
1751,-0.08619022457839068
1752,-0.1120382565326537
1753,-0.14412080438576402
1754,-0.1756014333826256
1755,-0.20061484425217413
1756,-0.21489286522842793
1757,-0.21440731377662048
1758,-0.19548867060915748
1759,-0.15597986336080902
1760,-0.09840212716581649
1761,-0.0355611339237599
1762,0.012501785896357013
1763,0.03597460755536712
1764,0.04260068635564779
1765,0.04449496612594898
1766,0.04727475623492646
1767,0.050932588735127085
1768,0.05452100250460875
1769,0.058933325415673456
1770,0.06719370290850742
1771,0.08263428529527556
1772,0.10600154171591579
1773,0.13401260200107634
1774,0.16039917513775628
1775,0.17704273569667542
1776,0.17425004515292433
1777,0.14728227599534807
1778,0.10876759173978957
1779,0.07837910363923589
1780,0.06348894662536667
1781,0.06082733383028866
1782,0.06435981498830966
1783,0.06938253209197941
1784,0.07382669358523973
1785,0.07843445176424883
1786,0.08561077842190826
1787,0.09657178808605563
1788,0.10883672431542814
1789,0.11756494701883007
1790,0.12055751553171849
1791,0.12109574304738235
1792,0.12492043844185978
1793,0.13639768458129448
1794,0.15840919795656122
1795,0.1917635984333517
1796,0.2308059091196676
1797,0.26174776642666703
1798,0.27162606864528155
1799,0.2603255522742747
1800,0.2401768764210116
1801,0.2249846628464053
1802,0.2207554353101933
1803,0.22501244561794845
1804,0.23290514230900478
1805,0.2425576877661207
1806,0.25444313518745
1807,0.2666668428978822
1808,0.2726429522308871
1809,0.26497374757605746
1810,0.24240188789551245
1811,0.21299487641521017
1812,0.1890232911324396
1813,0.17770071612968255
1814,0.17743635158844923
1815,0.18075808026145462
1816,0.1782818195462181
1817,0.1617117909674523
1818,0.1263881229602096
1819,0.07171637825734622
1820,-0.0021334345033587093
1821,-0.09681754623042618
1822,-0.20723662987019187
1823,-0.30634205184245256
1824,-0.36772465729610876
1825,-0.3973347473135727
1826,-0.4118754960404751
1827,-0.4203660687985831
1828,-0.42590042479953144
1829,-0.42996443432934583
1830,-0.4339337068981944
1831,-0.43849267191423985
1832,-0.44359607445873084
1833,-0.4497308336401933
1834,-0.45776394907415086
1835,-0.4661259769837327
1836,-0.4697684326436857
1837,-0.4643779802963243
1838,-0.4513625004303529
1839,-0.4371969934086206
1840,-0.42810714472778993
1841,-0.4257671527057005
1842,-0.4273509439295425
1843,-0.428282231755925
1844,-0.4224675316265972
1845,-0.3935762395176108
1846,-0.30309124425075307
1847,-0.14470562932202014
1848,0.005776302388062833
1849,0.1101582504759944
1850,0.17631854145679052
1851,0.21636390724653629
1852,0.2393840681353939
1853,0.25227500377871587
1854,0.26043145930915546
1855,0.2684362189270761
1856,0.2804883148080195
1857,0.2998161555751224
1858,0.32729122776138914
1859,0.36077741811836667
1860,0.396197533198927
1861,0.42954342266261547
1862,0.45821529283369733
1863,0.48106356708855663
1864,0.49791020787671336
1865,0.5090988760201643
1866,0.5149696502705463
1867,0.5156745319269824
1868,0.5114311163676168
1869,0.5026332522782864
1870,0.4898085065633542
1871,0.47416671614244665
1872,0.45832619357602333
1873,0.44571045576296925
1874,0.43857482082962196
1875,0.4363917903625
1876,0.4360534558536307
1877,0.43364241553295696
1878,0.4263730884679972
1879,0.413469787804311
1880,0.395570818735552
1881,0.3731533570304541
1882,0.34538349110775746
1883,0.3111047569800696
1884,0.271429099958001
1885,0.2305789058605828
1886,0.19381515109171696
1887,0.1649898165341214
1888,0.1456095038265611
1889,0.13514864942134952
1890,0.1317328231302336
1891,0.13278689034114827
1892,0.13554894385202215
1893,0.1375440165673591
1894,0.13701982905744373
1895,0.1330109225434315
1896,0.12504425525240986
1897,0.11313903984231892
1898,0.09828174309624976
1899,0.08256796485062572
1900,0.06848266372457545
1901,0.05783580954131456
1902,0.05129286061308937
1903,0.04883521421666104
1904,0.05036899077714253
1905,0.05537059277642982
1906,0.061547872972353194
1907,0.06430105073347586
1908,0.058522778336381975
1909,0.04135443410569543
1910,0.013250569065318069
1911,-0.022926685450750252
1912,-0.06308913452208759
1913,-0.10286062525187213
1914,-0.13974303932004234
1915,-0.17494668052723036
1916,-0.21124199742756786
1917,-0.24878976343646467
1918,-0.28374273512667475
1919,-0.3115796612169967
1920,-0.3310520724474917
1921,-0.34457614442522966
1922,-0.3566480895341444
1923,-0.3723606884366995
1924,-0.39562472831793943
1925,-0.4266470241077506
1926,-0.4602215373248762
1927,-0.48720181319911615
1928,-0.4990126566043043
1929,-0.4914820232353054
1930,-0.4650127631223713
1931,-0.4228644229284522
1932,-0.3705335022363058
1933,-0.31597257544354573
1934,-0.26841868721105405
1935,-0.2347674315999815
1936,-0.21507123893710972
1937,-0.2012339946236687
1938,-0.18262677814583997
1939,-0.15610761836312834
1940,-0.13017063351377597
1941,-0.11740166861298472
1942,-0.12318898618192115
1943,-0.14144667698941157
1944,-0.16029102600191059
1945,-0.17159777172641
1946,-0.17597266380907406
1947,-0.1800653307167776
1948,-0.18850345370128613
1949,-0.19857663140002715
1950,-0.20348646871455595
1951,-0.19798794682683934
1952,-0.17990681871930264
1953,-0.1496142545349168
1954,-0.11125516979223317
1955,-0.07219144465678692
1956,-0.037552873535416996
1957,-0.010302557442273033
1958,-0.006137382466476541
1959,-0.06406802021593601
1960,-0.20398969204900105
1961,-0.37344569676689204
1962,-0.5054519023437536
1963,-0.5813245491422221
1964,-0.6143465855662379
1965,-0.6240739393221816
1966,-0.6264379918482835
1967,-0.6305562381253659
1968,-0.6383080933804294
1969,-0.6464513133779789
1970,-0.6501051159633258
1971,-0.6464177835440352
1972,-0.6372712157585924
1973,-0.6285920047502286
1974,-0.6253664362951348
1975,-0.6270926216849939
1976,-0.6292587894339171
1977,-0.6291587207610589
1978,-0.6284431201002776
1979,-0.6296240928803467
1980,-0.6324570978360683
1981,-0.6344154257628438
1982,-0.6325305434758423
1983,-0.6249153698163818
1984,-0.6124008793529309
1985,-0.5984248587332999
1986,-0.5867355254770715
1987,-0.579689738284875
1988,-0.5785179868205501
1989,-0.5839393784222244
1990,-0.5956978748305112
1991,-0.6119447356650424
1992,-0.6297608954789483
1993,-0.6451418994305903
1994,-0.6471666237055673
1995,-0.6016263508577444
1996,-0.46829138823109084
1997,-0.2919504855739618
1998,-0.13662347587406215
1999,-0.008469069365334134
2000,0.09887186446092516
2001,0.18431482542450264
2002,0.24432270259953656
2003,0.2801642415078984
2004,0.29998021190379753
2005,0.31419983726491674
2006,0.3294616903645094
2007,0.34701066063265257
2008,0.3650962572265069
2009,0.3816288462799171
2010,0.39533758575393657
2011,0.40586533230470956
2012,0.41339548374324087
2013,0.4180542110085882
2014,0.4193792846101352
2015,0.4161161211265271
2016,0.4069148778573121
2017,0.3921730444479183
2018,0.37564474122515235
2019,0.36552329453132565
2020,0.36673780239719866
2021,0.3819439292528828
2022,0.40829262372692493
2023,0.43785127115657313
2024,0.4613946745289889
2025,0.47331995637578084
2026,0.47420889726652354
2027,0.4703031123509147
2028,0.4704658796280833
2029,0.4797205018072343
2030,0.49426024934390644
2031,0.5060843742621067
2032,0.5114340112659521
2033,0.5116052328794505
2034,0.507529029353782
2035,0.4967928592591544
2036,0.47701401070286864
2037,0.4504351766286716
2038,0.423461568025789
2039,0.40244390334042524
2040,0.3898242801956266
2041,0.38317445213326995
2042,0.37747154174815856
2043,0.36827179059507276
2044,0.3530671500018155
2045,0.33082503199524915
2046,0.3015521450388865
2047,0.26672786094274537
2048,0.22973711740428815
2049,0.19527989619918132
2050,0.16784064753923322
2051,0.15027658807413233
2052,0.14305158902530718
2053,0.14438728768355893
2054,0.15185976105788015
2055,0.16456772390880117
2056,0.18287621089239006
2057,0.20472353669713125
2058,0.2224148544128834
2059,0.22362363316236467
2060,0.19618514365162237
2061,0.13669922718022098
2062,0.062108262749819794
2063,0.002049534198077154
2064,-0.030404677276272718
2065,-0.041356573130328374
2066,-0.039995189001226485
2067,-0.03291314544941457
2068,-0.025760293917970033
2069,-0.023284302645543285
2070,-0.027499256449059643
2071,-0.036746563382421785
2072,-0.046580524739269054
2073,-0.05256873795589703
2074,-0.05301852159953917
2075,-0.04914145898611531
2076,-0.043584430514941694
2077,-0.0390285685219113
2078,-0.036993342477313645
2079,-0.03920208760487147
2080,-0.042085401874290454
2081,-0.04356710824673935
2082,-0.04196313180057545
2083,-0.03539723391351516
2084,-0.022414232608857464
2085,-0.0034480298778009236
2086,0.017500254425208674
2087,0.030845679195036092
2088,0.020923143176969385
2089,-0.029845529120439626
2090,-0.12990881886513586
2091,-0.25926318712009
2092,-0.36235272473325947
2093,-0.3965389004444714
2094,-0.3776960751418167
2095,-0.343351052470114
2096,-0.31268313213260496
2097,-0.28747444559746244
2098,-0.26522814259415756
2099,-0.2464864034891524
2100,-0.23386213621351126
2101,-0.22746454144103934
2102,-0.22424199183221538
2103,-0.22107534736126502
2104,-0.21620447531091957
2105,-0.2084544851945341
2106,-0.19652957896732628
2107,-0.17942480676286868
2108,-0.15793962054771102
2109,-0.13620881919430522
2110,-0.12065325099584627
2111,-0.11535626179393253
2112,-0.11854148314518079
2113,-0.12572725361171
2114,-0.1356144686690074
2115,-0.14996512152440689
2116,-0.1674759982275931
2117,-0.1819624991638132
2118,-0.18988087582333102
2119,-0.19409977627703145
2120,-0.19848682508669774
2121,-0.20361216415113895
2122,-0.20695096376993377
2123,-0.20618352893047737
2124,-0.20280510028433596
2125,-0.20151365031356622
2126,-0.20566449208732254
2127,-0.2137893919578019
2128,-0.22018887443147
2129,-0.2189997285687003
2130,-0.20847694989919816
2131,-0.19139042267303463
2132,-0.17137711761382862
2133,-0.1494205548454192
2134,-0.12400013171650714
2135,-0.09471285135216742
2136,-0.06483931195015627
2137,-0.03940349373811284
2138,-0.021454714599243797
2139,-0.010721534659416188
2140,-0.004909081352376847
2141,-0.0017510222892599368
2142,-0.0008193140383761921
2143,-0.004283798448796037
2144,-0.015092991294080305
2145,-0.03318440862046727
2146,-0.05374998015452882
2147,-0.07009114509884393
2148,-0.07834198514833919
2149,-0.07978014033432813
2150,-0.07912148917422446
2151,-0.08103015502113793
2152,-0.08784817727078528
2153,-0.09883691333356108
2154,-0.11017292991927698
2155,-0.11572738357376038
2156,-0.10901211135183231
2157,-0.08646461138915347
2158,-0.05269794208688662
2159,-0.02080660659942178
2160,-0.0012395311601490276
2161,0.005639195146605611
2162,0.006479072561673393
2163,0.008338605423049473
2164,0.013078895240861164
2165,0.017836627542960812
2166,0.020328526885079783
2167,0.02240238479552913
2168,0.030295553465430353
2169,0.052635293292690476
2170,0.09660300371921672
2171,0.16305264913843992
2172,0.2401305539697175
2173,0.3035389465356514
2174,0.3355161167897845
2175,0.3392579134446695
2176,0.32776233521162296
2177,0.30572669334673386
2178,0.25964872712004167
2179,0.16558109689904588
2180,0.03614619198467658
2181,-0.06651306975722797
2182,-0.10768993137729667
2183,-0.10018572983274426
2184,-0.07282659200059166
2185,-0.05025387615543159
2186,-0.043672601362297815
2187,-0.05036833083588588
2188,-0.061105333243859423
2189,-0.06921751522983818
2190,-0.0741161011986662
2191,-0.07872728785970597
2192,-0.08691749578160299
2193,-0.10272915173297116
2194,-0.12783762432610332
2195,-0.15703873906264562
2196,-0.17927090226635167
2197,-0.1868970529199022
2198,-0.18089624445468958
2199,-0.1669195529264857
2200,-0.15072094637557673
2201,-0.13619379687987657
2202,-0.1245776405053663
2203,-0.11562293069080148
2204,-0.11054689152283424
2205,-0.11294980773337929
2206,-0.12459687026511629
2207,-0.14089387783352098
2208,-0.15398180930096442
2209,-0.15993424763498149
2210,-0.16109470552081764
2211,-0.1623515463876132
2212,-0.16672786524270464
2213,-0.1747526647767671
2214,-0.18670932263130974
2215,-0.20390470458478643
2216,-0.2274720312072687
2217,-0.25631028583879784
2218,-0.28583075317992285
2219,-0.30851948064213525
2220,-0.3174201864775609
2221,-0.31160175498163994
2222,-0.29807772753364026
2223,-0.2864721755485933
2224,-0.28206843859404657
2225,-0.2841829483084641
2226,-0.2896166399150719
2227,-0.2965480522883042
2228,-0.3052824515964358
2229,-0.3161980194853268
2230,-0.3272658977017185
2231,-0.3324054197537755
2232,-0.3216546401824381
2233,-0.2859447547643825
2234,-0.22923054704807905
2235,-0.17671739312564905
2236,-0.15653208063099772
2237,-0.17497879600590033
2238,-0.21615623258675226
2239,-0.2530060037415648
2240,-0.2610354910667252
2241,-0.23457179989539098
2242,-0.1897351177155759
2243,-0.1472633872969599
2244,-0.11660282932802159
2245,-0.09565866353072294
2246,-0.07978851385212848
2247,-0.06824028914177868
2248,-0.06303629668618807
2249,-0.06487763741714707
2250,-0.0715448712417262
2251,-0.07945862660751893
2252,-0.08589251427670838
2253,-0.08978106974730068
2254,-0.0912337704878444
2255,-0.09089735690185363
2256,-0.0894372410396996
2257,-0.08704517513005597
2258,-0.08338416459575244
2259,-0.07805800656398293
2260,-0.07102206925047887
2261,-0.06291222362691026
2262,-0.05513908946747434
2263,-0.048970945545047904
2264,-0.04405032874337512
2265,-0.03821179810328952
2266,-0.029040333991573675
2267,-0.015405799120314215
2268,0.002715570307867769
2269,0.025692052089441662
2270,0.05457094403375113
2271,0.08911158225120165
2272,0.12655662466341072
2273,0.16375261911611855
2274,0.19963801606489148
2275,0.23522416872675192
2276,0.2715721510342059
2277,0.30725014645837945
2278,0.3375256451919678
2279,0.35689475760246175
2280,0.3632160911780866
2281,0.3593968258791478
2282,0.3516515764648758
2283,0.34642566134253555
2284,0.34757541321463714
2285,0.3548988026224245
2286,0.3649043915105119
2287,0.3731259591700189
2288,0.37638505659611465
2289,0.3741037472454563
2290,0.36783959453476
2291,0.3577704435155217
2292,0.3380122199305373
2293,0.29773448888933934
2294,0.2328883492075458
2295,0.15928797086436117
2296,0.10965783463603848
2297,0.11299794797927376
2298,0.1661329105319633
2299,0.2179937367170151
2300,0.21113754644877
2301,0.13501176977142362
2302,0.019472789886320334
2303,-0.09505575561948905
2304,-0.1810326072987495
2305,-0.2306706746218856
2306,-0.25048392818697185
2307,-0.2550164072459354
2308,-0.2599890782199967
2309,-0.2737126338216781
2310,-0.294238362620714
2311,-0.31397959105542556
2312,-0.32381188171893616
2313,-0.3153443282523071
2314,-0.2857114743875306
2315,-0.24191102901822262
2316,-0.19724522091030305
2317,-0.16319503066520766
2318,-0.14508890959230686
2319,-0.14211057015930437
2320,-0.14805519062122766
2321,-0.150777339214507
2322,-0.13377866951220876
2323,-0.08640426474694594
2324,-0.01642118082499649
2325,0.05277882650617367
2326,0.09958636403900813
2327,0.11660595332203233
2328,0.11008836483457386
2329,0.09212796666970935
2330,0.07157631013917488
2331,0.05045261017786046
2332,0.02784563131630636
2333,0.00534075318997939
2334,-0.012135985415156089
2335,-0.0211775388374511
2336,-0.023415352145172198
2337,-0.02268686654747658
2338,-0.021466587273365135
2339,-0.020407913683253023
2340,-0.018813220930973235
2341,-0.014620228112799871
2342,-0.005257137545367926
2343,0.010388604743833107
