time,grad_speed_z,event_density_z,grad_boundary,event_boundary,rolling_corr_60s
866,-0.12919286922877424,-0.7092695015698792,0,0,0.40364359609672845
867,-0.4331715480862703,-0.7141654516657479,0,0,0.4016806062058766
868,-0.5656763962792379,-0.7448023290356343,0,0,0.3992965630374092
869,-0.574040374334643,-0.7962214952865718,0,0,0.3966558423371562
870,-0.5331144808725299,-0.860530813657546,0,0,0.3956436547780363
871,-0.49607387105114986,-0.9275088818348672,0,0,0.39955846377520965
872,-0.46578585724219346,-0.9854586392750019,0,0,0.40987818579189145
873,-0.4021248892613222,-1.0236171417281397,0,0,0.4227815714348744
874,-0.25797358516813623,-1.035586863265986,0,0,0.43043314535401644
875,-0.019178387102417448,-1.0217108400327533,0,0,0.42691532397961307
876,0.2760767313891452,-0.9882102682771734,0,0,0.4125637283634014
877,0.5484019147670642,-0.9417416312648611,0,0,0.3927096746770935
878,0.7100851302090059,-0.8810271590770099,0,0,0.3738533549252152
879,0.7024815885603287,-0.7925582926622636,0,0,0.36129950272267713
880,0.5212676884566525,-0.6587622827938004,0,0,0.35720244307440147
881,0.21677545781968116,-0.47745393016472176,0,0,0.35722055174767264
882,-0.13053378960024106,-0.27682614374902215,0,0,0.3509953200242874
883,-0.4446337837902387,-0.10845305095610921,0,0,0.33145398349452077
884,-0.6806675510758923,-0.01912175431851912,0,0,0.30195541462675884
885,-0.8285816957222302,-0.02318326436527694,0,0,0.27070946355392256
886,-0.897280697503948,-0.09727761756688132,0,0,0.24328382311967192
887,-0.8952167126702998,-0.1994004766438605,0,0,0.22219220287694744
888,-0.8245059472995059,-0.29584065534304277,0,0,0.20884929085697335
889,-0.689212251186024,-0.37676210514121816,0,0,0.2034254215942458
890,-0.5083013497031109,-0.45113600858330777,0,0,0.20389748237294392
891,-0.3208375643979305,-0.5263957554215256,0,0,0.20676897804437994
892,-0.1780117889745032,-0.59004417646943,0,0,0.20935119309153324
893,-0.1265034977661312,-0.6102388623587233,0,0,0.21117208055085884
894,-0.18954322870502893,-0.5572181498211086,0,0,0.21225067987857255
895,-0.3555298200665232,-0.4291153760204662,0,0,0.20964686432753013
896,-0.5766052734707285,-0.26107257615673163,0,0,0.19733971441319761
897,-0.7819532686470323,-0.1099664210217883,0,0,0.17179399336250928
898,-0.9012372608365451,-0.026293895514393924,0,0,0.13691044277586142
899,-0.8885176686721624,-0.03302967140996356,0,0,0.10110588965412337
900,-0.7348756455477992,-0.1227663021842531,0,0,0.07026141282811212
901,-0.4644851596675422,-0.2691178611761979,0,0,0.04401576344140086
902,-0.12072345784952249,-0.44039636061556336,0,0,0.016894085072756842
903,0.2447052663823959,-0.6069580708167691,0,0,-0.017558517708239612
904,0.5789104393787966,-0.7416693328629285,0,0,-0.06164127860363429
905,0.8340846950278125,-0.8184464947921165,0,0,-0.1106478406278902
906,0.9793944653151616,-0.8146913664843017,0,0,-0.155465569079571
907,1.0113102881432285,-0.7202158504204768,0,0,-0.18847706024200087
908,0.9494031166700245,-0.5487030019082639,0,0,-0.20702777249176427
909,0.8188450990789212,-0.34137651836963157,0,0,-0.21306036435809922
910,0.6312448427300669,-0.15393763653589745,0,0,-0.21119526852646497
911,0.38244559953326535,-0.03051702908850962,0,0,-0.20677251416586231
912,0.06645839890564141,0.018041528785278184,0,0,-0.2055016584621299
913,-0.30203699171451376,0.01590620326370388,0,0,-0.2151629241976605
914,-0.6804821383421087,0.005170063995938428,0,0,-0.24575695543903975
915,-1.0083147510827932,0.024322268379898766,0,0,-0.30451435189040726
916,-1.2275380850397104,0.09320500425586405,0,0,-0.3873254783823823
917,-1.3007089711920876,0.20497998471409576,0,0,-0.47412916402990035
918,-1.2206924521053568,0.32481668906465816,0,0,-0.5407205837354672
919,-1.0114561505620612,0.4018099737077495,0,0,-0.5768401969608971
920,-0.7201210728767952,0.39731468985099494,0,0,-0.5860674160604025
921,-0.399922277611369,0.3149555851212719,0,0,-0.5763731738908792
922,-0.09216694128104559,0.2058117523783489,0,0,-0.5540316498315269
923,0.1842467561322443,0.1369195464222154,0,0,-0.5207760313067762
924,0.42547142646795977,0.1432329825050348,0,0,-0.476077031897735
925,0.6245134042972841,0.20101577227847706,0,0,-0.42337839107585507
926,0.7574606509758757,0.24441982061186054,0,0,-0.37247718254898976
927,0.7892727903856492,0.21141344884046925,0,0,-0.33562715777807445
928,0.6983163615079899,0.08424178751776089,0,0,-0.3207102756093166
929,0.49780440862774145,-0.10129749065808097,0,0,-0.3266305215074791
930,0.23646438518583499,-0.27954920350307816,0,0,-0.3453562195169275
931,-0.02371283961051023,-0.39484285094361976,0,0,-0.3689998411022624
932,-0.23590893236974647,-0.4331570623221903,0,0,-0.39395635719800354
933,-0.3804291422442201,-0.4258476653241013,0,0,-0.417824012084799
934,-0.45922832528582697,-0.42382501347441043,0,0,-0.4350586798635668
935,-0.48246329656073783,-0.46213675266793997,0,0,-0.4381523901509988
936,-0.46373341753061414,-0.5403134867420842,0,0,-0.4227853192589188
937,-0.42063035857969366,-0.6280778003423453,0,0,-0.39109919911143076
938,-0.3762284559994161,-0.6866339121333644,0,0,-0.3509403385180374
939,-0.3501113747342183,-0.6896984894952585,0,0,-0.31300985900016076
940,-0.3494182465674808,-0.6340377623689939,0,0,-0.286601683192116
941,-0.3662485453672109,-0.53714120112332,0,0,-0.27425624319191716
942,-0.38715368897702795,-0.4265120460447069,0,0,-0.27030564082105524
943,-0.40652054727393705,-0.3287171058926182,0,0,-0.2667204026991582
944,-0.4326483197325717,-0.26226484111425863,0,0,-0.2598375057385209
945,-0.48574246493689127,-0.23098344416571803,0,0,-0.25156506830256276
946,-0.5909015391804135,-0.2167287365926117,0,0,-0.2461998373092533
947,-0.7694779959173346,-0.1810342246762334,0,0,-0.2474551979332258
948,-1.0329394981516684,-0.08533079391483667,0,0,-0.25903831572777875
949,-1.3713564205469606,0.07895981293175088,0,0,-0.2863555393744111
950,-1.7444085174793826,0.2748482507313342,0,0,-0.33237563165081346
951,-2.079699827735532,0.4350784746171603,0,0,-0.38983544339738424
952,-2.2875997082719093,0.5001547501113238,0,0,-0.4438203940356014
953,-2.2924844045531256,0.45273827525751403,0,0,-0.48339859049316025
954,-2.0650114676171336,0.3234442606967643,0,0,-0.5067819634735993
955,-1.640164618811464,0.16359300230241414,0,0,-0.5180323654236535
956,-1.1071762509688647,0.007622920128158418,0,0,-0.5219631675914058
957,-0.5777052951986987,-0.1421531455051926,0,0,-0.5220429778836265
958,-0.14618048326841293,-0.297287112969048,0,0,-0.5217005559688511
959,0.14174171514795011,-0.45359093337958173,0,0,-0.5244085007514838
960,0.2987365941462967,-0.5813066126608838,0,0,-0.5312184808313497
961,0.38051677428214264,-0.6429745057169344,0,0,-0.5401972998629135
962,0.4507011941982531,-0.6199086525306997,0,0,-0.5480374659810398
963,0.540603723911627,-0.5237589864002413,0,0,-0.5505443195767797
964,0.6274926121476289,-0.3853586475399093,0,0,-0.5430072942622685
965,0.6447515237001868,-0.230722317584482,0,0,-0.5224746665684485
966,0.5215212763380613,-0.06238429657458909,0,0,-0.4901570123212223
967,0.22952100083949145,0.13814118233172684,0,0,-0.4523931631079438
968,-0.19401893049985225,0.38378322094542794,0,0,-0.42105270262474437
969,-0.6624923059986108,0.6487349108436774,0,0,-0.40986463735490325
970,-1.0803938706250513,0.8604524177286185,0,0,-0.42347155404095654
971,-1.3814705181811644,0.9356217263341142,0,0,-0.4519292691953249
972,-1.5413227074285991,0.8387806105306873,0,0,-0.480120403343386
973,-1.566181009312123,0.6134608511949257,0,0,-0.4989500765209758
974,-1.476885395039526,0.3565409944234459,0,0,-0.5077903983747976
975,-1.3017003838730985,0.15887084108330235,0,0,-0.5105215390259332
976,-1.0799422965751648,0.06044039465059718,0,0,-0.5101269533133406
977,-0.861647886118133,0.04477350457190714,0,0,-0.5067618499880188
978,-0.6915114047359344,0.06283090182014564,0,0,-0.5009058932585525
979,-0.5851463468170457,0.0667009249592276,0,0,-0.4960121750873686
980,-0.5136989003610999,0.03857766976875265,0,0,-0.49573761069176425
981,-0.4152606000244716,0.0019094218464894273,0,0,-0.5002389496419536
982,-0.2258138810194204,0.0055473891967345096,0,0,-0.5067485014352615
983,0.08530217426926677,0.08895511404950707,0,0,-0.5103242275957033
984,0.49742653622160016,0.2532846520832998,0,0,-0.5018252745223651
985,0.9440111188464743,0.458172031749997,0,0,-0.46970129202280053
986,1.336032585389321,0.6417708101533097,0,0,-0.40882814781062354
987,1.5901283514055287,0.7468105991634484,1,0,-0.3278914763808064
988,1.6552294739652835,0.7398677442758886,1,0,-0.24590161977220512
989,1.5271212240478358,0.621125415867541,1,0,-0.1807662251195005
990,1.2476477755733222,0.42395144597992096,0,0,-0.14075939008569693
991,0.8857251072134382,0.20258652539757824,0,0,-0.12371918482552197
992,0.5087765761085317,0.011616212120563305,0,0,-0.12132739062429222
993,0.16025516233776277,-0.11180808646341822,0,0,-0.124808872041379
994,-0.14571906874614743,-0.1537892987016131,0,0,-0.12887068350826505
995,-0.41265372701861175,-0.11908935084140676,0,0,-0.13218600924808183
996,-0.6475656487149232,-0.025842236294920527,0,0,-0.1356993443494693
997,-0.8551886842772464,0.09468519357781856,0,0,-0.14072224465342092
998,-1.041629369836305,0.19972375380134688,0,0,-0.1477675863012856
999,-1.220501554732063,0.24837714054208515,0,0,-0.15599623959676806
1000,-1.4084117285299202,0.22300363149371757,0,0,-0.16298979021767335
1001,-1.612501129646975,0.13874829833993696,0,0,-0.1650512222303787
1002,-1.817640708218457,0.028558531255157872,0,0,-0.15873083378457406
1003,-1.9825514473614032,-0.08289677400543018,0,0,-0.14275238087802192
1004,-2.0460648365755003,-0.19142014217720116,0,0,-0.11859447115424152
1005,-1.9427007972685235,-0.3044336737567839,0,0,-0.09026433415318777
1006,-1.6215664432554076,-0.42638097896762134,0,0,-0.06476083725371273
1007,-1.0672336091044148,-0.5538250091996338,0,0,-0.051995880618396335
1008,-0.3158662796271707,-0.6796601501657955,0,0,-0.061347315408953614
1009,0.5415540506460167,-0.7735416209709848,0,0,-0.09442972626476266
1010,1.3756410554826997,-0.729935491010344,1,0,-0.13602438672853698
1011,2.05243491580352,-0.6664524434337477,1,0,-0.17161886062624615
1012,2.474640447839167,-0.5528790916784647,1,0,-0.19256617619244673
1013,2.6112098094003486,-0.3886152894404772,1,0,-0.19858095573753445
1014,2.5034010541388545,-0.21597046253180227,1,0,-0.1959470731897705
1015,2.2428949942751535,-0.09972628352528126,1,0,-0.19297975091321365
1016,1.9320999299407895,-0.08686771154564477,1,0,-0.19544022853496068
1017,1.6464323315364464,-0.17911667715683177,1,0,-0.2045888535289283
1018,1.4145940876947893,-0.33700120490011626,1,0,-0.21816861440997604
1019,1.2255546101534631,-0.5047342262836048,0,0,-0.2327686334365771
1020,1.0521916030675587,-0.6337113616352902,0,0,-0.24563711777917024
1021,0.8774987033556616,-0.6941813456572065,0,0,-0.254905609281693
1022,0.7075307622559468,-0.6767408626150058,0,0,-0.2595153871049158
1023,0.5666083987414271,-0.586502121583796,0,0,-0.2600227280896462
1024,0.4822232064529833,-0.43367336387138,0,0,-0.258725183096424
1025,0.46461387553351147,-0.2288814459609819,0,0,-0.25773651665134883
1026,0.49317008641613164,0.011961514412384815,0,0,-0.2568126055320154
1027,0.5163022036107693,0.26170454502432366,0,0,-0.25323369509437366
1028,0.4679157557486028,0.4873839036927318,0,0,-0.2435730551053213
1029,0.2965609779131735,0.6645509234475511,0,0,-0.22578533432490547
1030,-0.008589105542920538,0.7848365155770408,0,0,-0.20113170356572804
1031,-0.41217494050072206,0.8512714866148141,0,0,-0.17591752754535478
1032,-0.8473595489304753,0.874732799731645,0,0,-0.160599184443399
1033,-1.2430736056100702,0.8809031152652402,0,0,-0.16390407066712884
1034,-1.546990100529667,0.9137477999059893,0,0,-0.18716916476190196
1035,-1.7381445980570431,1.0167510038847285,0,0,-0.22536109934705564
1036,-1.8243141750200402,1.2002928701200766,0,0,-0.2710272970345003
1037,-1.8291175352964453,1.426344871368171,0,0,-0.3168817504188472
1038,-1.774151160429166,1.6280955943694588,0,0,-0.3576363382433431
1039,-1.664061694679933,1.7506572955912774,0,0,-0.3908048741357027
1040,-1.4818742372677511,1.785243009584514,0,0,-0.41565660476182087
1041,-1.1976162899246912,1.7766437416260932,0,0,-0.4313353499998655
1042,-0.787251973379363,1.7964714162425932,0,0,-0.43542136388915786
1043,-0.2505450024955958,1.8911972856730743,0,0,-0.42407871875101677
1044,0.3789362717713998,2.0370848144536753,0,0,-0.39485700895513226
1045,1.0344780565199525,2.1423114839632116,0,1,-0.3506917284585874
1046,1.6262077784054656,2.1045509472468202,1,1,-0.3006317432275293
1047,2.0571456685503606,1.8801861402825404,1,0,-0.25564331620943853
1048,2.2446643427460726,1.5078793383984759,1,0,-0.2232372205403649
1049,2.1410472846956616,1.0755966166727362,1,0,-0.20495154424382533
1050,1.7485802893077338,0.6722953631480113,1,0,-0.19744491351327254
1051,1.120833436566128,0.36305085055044023,0,0,-0.195389053178228
1052,0.35045159565757744,0.18380253074977929,0,0,-0.19425375856508792
1053,-0.45285112186015875,0.13271295519224244,0,0,-0.1920749356085127
1054,-1.1844981532184775,0.16049549070669952,0,0,-0.18911750543017625
1055,-1.762345298746802,0.1856374286469013,0,0,-0.18541787499561163
1056,-2.1327852144368453,0.1402168558492664,0,0,-0.1791446184271274
1057,-2.270316929749767,0.01239936596705122,0,0,-0.16822547446886496
1058,-2.1746549862520936,-0.15160436783853765,0,0,-0.15328452569707351
1059,-1.871657932527368,-0.28277271862607245,0,0,-0.13827527175963972
1060,-1.415173937780386,-0.32431353243600514,0,0,-0.1282791672532518
1061,-0.8864218901589994,-0.24026054427803747,0,0,-0.12674810978044934
1062,-0.38222421839546394,-0.007531773492713968,0,0,-0.13404154150243977
1063,0.0089951272751922,0.3818844636133918,0,0,-0.14772319746801255
1064,0.2357349631015831,0.898334723716518,0,0,-0.1643530696141037
1065,0.3001218899049836,1.4501724012660961,0,0,-0.18146461360869112
1066,0.25475543362003444,1.891363670350297,0,0,-0.19769452367158571
1067,0.18108323338131785,2.0782061243398613,0,1,-0.2108137860630979
1068,0.1585972650235096,1.9481494121027458,0,0,-0.2165273223453506
1069,0.2388622066815727,1.5611946182820242,0,0,-0.21004955841898695
1070,0.42913875015318814,1.0675001683548975,0,0,-0.19063505958788604
1071,0.6878222131709354,0.6279582343319319,0,0,-0.16218914337240353
1072,0.9359174394680062,0.3482566184760058,0,0,-0.13088228537537322
1073,1.086659541065765,0.25857152869238426,0,0,-0.10210001512239746
1074,1.0891976818079758,0.32575977158586383,0,0,-0.07748750889971719
1075,0.9647815840806262,0.4752517601768745,0,0,-0.05533052955565074
1076,0.8089853868374104,0.6172712208716526,0,0,-0.03326472029813099
1077,0.7473991170094706,0.6777915583012168,0,0,-0.00992963168074069
1078,0.864687912538115,0.6236132109260764,0,0,0.014327428697186083
1079,1.1478080876754904,0.46838162782400605,0,0,0.036284682217668805
1080,1.48239427691627,0.26035611627450217,1,0,0.05031367899596413
1081,1.7053451605209777,0.06465244745194211,1,0,0.05281329831287442
1082,1.686816295606371,-0.05111749900986314,1,0,0.04688113076730258
1083,1.3948073858153454,-0.031012653379862712,1,0,0.04086160140867671
1084,0.9077245844272515,0.14770721245830606,0,0,0.04140905883858713
1085,0.3704838001084969,0.450810879149982,0,0,0.0482808283701656
1086,-0.07832801325748467,0.7855303732806073,0,0,0.056071670552520075
1087,-0.3678775114112501,1.0423352279534175,0,0,0.0602774288813412
1088,-0.5121665216327324,1.1624306114789806,0,0,0.06036262690276994
1089,-0.582109987111825,1.17604887233354,0,0,0.05787380470789296
1090,-0.6529125042068653,1.1721803962429376,0,0,0.054036773233375926
1091,-0.7649726614318756,1.2225341953041677,0,0,0.04890219805294892
1092,-0.9169743271945323,1.3248634043657341,0,0,0.04147112916479704
1093,-1.0861526729920796,1.408673771822774,0,0,0.03127533448236562
1094,-1.2527729550888842,1.3900101518043975,0,0,0.020832305058666522
1095,-1.4094698886828527,1.230415427738346,0,0,0.016279221918829665
1096,-1.5537202562663495,0.9643290465858345,0,0,0.02467377170370606
1097,-1.6763397012351096,0.6833559177114081,0,0,0.04943969127556885
1098,-1.7591996505081329,0.4863571027151652,0,0,0.08747973009159804
1099,-1.7855692022510157,0.42201217438957594,0,0,0.130696273082005
1100,-1.7524187051825795,0.45984346196944265,0,0,0.17074036023465908
1101,-1.674065035675689,0.5111478675990656,0,0,0.20320580640655536
1102,-1.5749238733790334,0.4851982747473626,0,0,0.22810225795393382
1103,-1.475132725658137,0.33935463209273187,0,0,0.24608604499027253
1104,-1.379584211477667,0.091570572864751,0,0,0.25438254836846547
1105,-1.2748724857157707,-0.2016240831703821,0,0,0.24730411823093315
1106,-1.1330782808049549,-0.4761305595749952,0,0,0.2217803114537403
1107,-0.9235160082686841,-0.6808347465009125,0,0,0.18321140566528832
1108,-0.6285742179642784,-0.7860658100024432,0,0,0.14381083277323886
1109,-0.2611370784043054,-0.7869562960207656,0,0,0.11313353216195474
1110,0.12921783524582844,-0.7048894827759365,0,0,0.09210110281344844
1111,0.4682567197552578,-0.5825211402367442,0,0,0.07529103533085171
1112,0.687524628451991,-0.4664174743620366,0,0,0.05677209144846279
1113,0.7526354375990959,-0.3813622836641168,0,0,0.034993743878927834
1114,0.6755261400984964,-0.31358393456261224,0,0,0.012971402234661212
1115,0.5021812215603263,-0.21856162931950537,0,0,-0.006371049728888219
1116,0.28861720979552113,-0.048394925326908735,0,0,-0.024513924324594493
1117,0.08198529838143623,0.22524478707182916,0,0,-0.04649250848475176
1118,-0.08738308585880837,0.610987783904269,0,0,-0.07574812651060071
1119,-0.20755122821889802,1.1120134713977834,0,0,-0.10960079745295008
1120,-0.2846395218084226,1.7261236297541827,0,0,-0.1395491147187395
1121,-0.3412178243225682,2.4158530893350516,0,1,-0.157553955951283
1122,-0.4083609792144359,3.0725529637445583,0,1,-0.16456467556794738
1123,-0.5098918870994512,3.5228779891317257,0,1,-0.17083471349445514
1124,-0.6463663469111574,3.5992782250721014,0,1,-0.18554769808273763
1125,-0.7896860484356114,3.236827382970742,0,1,-0.20918812073246867
1126,-0.8955095508744618,2.5260073867075743,0,1,-0.2350668253306177
1127,-0.9284465032242106,1.6786595377232325,0,0,-0.25551631434876315
1128,-0.8867195049172337,0.9278674544281649,0,0,-0.2672708848902563
1129,-0.8074596202071227,0.42784669252388013,0,0,-0.2719815449003513
1130,-0.7479835768013193,0.21127653398834892,0,0,-0.2721263566013798
1131,-0.7549587426976345,0.21123639517075132,0,0,-0.268241925407186
1132,-0.8367072743275561,0.31265917807969557,0,0,-0.26058383392716183
1133,-0.9579016930481878,0.39982158048617145,0,0,-0.2510597427417878
1134,-1.056272193504463,0.3931082846963089,0,0,-0.24218254382859633
1135,-1.0723458260605154,0.2758366358563878,0,0,-0.2351150821536298
1136,-0.9738437080891594,0.09651593578881351,0,0,-0.23010062215467256
1137,-0.7665495427192175,-0.06699604711992446,0,0,-0.22808382638335906
1138,-0.4876512730618103,-0.16299053454453521,0,0,-0.23000981264042356
1139,-0.1902754631584592,-0.19863902063380143,0,0,-0.2346626968921035
1140,0.07480697914274541,-0.22569268069863715,0,0,-0.2389727354993208
1141,0.2757034051318894,-0.2957135734832519,0,0,-0.2411958885320569
1142,0.4110425560062375,-0.422453281906272,0,0,-0.24382159377495002
1143,0.5100410563405905,-0.5764106291044913,0,0,-0.25309361951145365
1144,0.6181461905442626,-0.7092109178186344,0,0,-0.2737258022524496
1145,0.7675840502187388,-0.7866304238303492,0,0,-0.303498819459311
1146,0.9486110615510945,-0.808087486374696,0,0,-0.3354568586151274
1147,1.1017109873419242,-0.8026045052878289,0,0,-0.3643714168800797
1148,1.1378570586145431,-0.8068658254306963,0,0,-0.38896537891598704
1149,0.9811204992548331,-0.841536474841324,0,0,-0.4093211434019599
1150,0.6112448389676193,-0.9013558472025072,0,0,-0.42376268721125127
1151,0.08188542713258211,-0.9624018126252187,0,0,-0.4280227194804453
1152,-0.4948864297240388,-0.9964317702842672,0,0,-0.41757319744270405
1153,-0.9904003325173382,-0.9801310811312569,0,0,-0.3920583454782064
1154,-1.3062180305366118,-0.8965796683039969,0,0,-0.35772656190054997
1155,-1.4038297460547478,-0.7348333519820572,0,0,-0.32463771023164933
1156,-1.305835401140483,-0.4928119994483894,0,0,-0.3012145219834936
1157,-1.0723333351161402,-0.18301347591347358,0,0,-0.29051374194120955
1158,-0.7673896863928933,0.16264989026950744,0,0,-0.2894977410829057
1159,-0.432184233589958,0.49310117179881935,0,0,-0.29099774705766696
1160,-0.0782729641575904,0.7477763834694459,0,0,-0.2876689859842762
1161,0.29719880441688357,0.8764465430138716,0,0,-0.2759241908484173
1162,0.6860618203729361,0.8598970075253343,0,0,-0.2577178636185752
1163,1.0495342543086732,0.71574051820332,0,0,-0.23974783109860087
1164,1.321845607412325,0.483697718428655,0,0,-0.23030317583811405
1165,1.436336464576592,0.203984922002968,1,0,-0.23488174528184838
1166,1.3603017844792231,-0.09258745429004145,0,0,-0.25313205484812346
1167,1.1134121654123088,-0.3803937245208493,0,0,-0.2786299038601049
1168,0.7618700506962219,-0.6340502256179344,0,0,-0.301451081083274
1169,0.3911336637406947,-0.8323711350877135,0,0,-0.31324066225024666
1170,0.07804483854751947,-0.9661349943292156,0,0,-0.3119388440847853
1171,-0.12613161878742843,-1.0392799328194608,0,0,-0.3018520874816774
1172,-0.20284106688787887,-1.0612617886252798,0,0,-0.28934885117951775
1173,-0.16517903773694964,-1.0377590374252053,0,0,-0.27911310148693635
1174,-0.05523528256889771,-0.9684112377848755,0,0,-0.27327022506373994
1175,0.06525907591986772,-0.8543758025873094,0,0,-0.27186996636466065
1176,0.1349586660138625,-0.7092929220458362,0,0,-0.27343434565669905
1177,0.11315128444450134,-0.5603247372395888,0,0,-0.27574511708243304
1178,-0.00950531322751978,-0.4299322317983922,0,0,-0.27678725236051965
1179,-0.21771964942332683,-0.30721796789841394,0,0,-0.27545394116848726
1180,-0.48722476023002953,-0.13597030448301256,0,0,-0.27247380867297766
1181,-0.7954907823581341,0.15739910117320532,0,0,-0.27160984858502984
1182,-1.1212480261311466,0.6033350138897392,0,0,-0.2796355579759716
1183,-1.4362397799602467,1.1371879628956598,0,0,-0.30362237688590643
1184,-1.7028534985245993,1.603239723913601,0,0,-0.3452423725808148
1185,-1.8818525576874297,1.8279015374741099,0,0,-0.3948431702978333
1186,-1.944831257917063,1.7203315691678553,0,0,-0.4358132601903855
1187,-1.8830218207764735,1.3292202313229475,0,0,-0.4598644424876641
1188,-1.70482432926409,0.8136109475705949,0,0,-0.4697174747122597
1189,-1.4269358002961638,0.3513419854871299,0,0,-0.4710354433698953
1190,-1.0639353830348155,0.05152646376739796,0,0,-0.4689805957037103
1191,-0.6256112413003557,-0.07546157932421721,0,0,-0.4666015756520472
1192,-0.12437525563884695,-0.08544078081971808,0,0,-0.4630503131781358
1193,0.41053770039088666,-0.04241164887548963,0,0,-0.4546657665766257
1194,0.9220110523036639,0.01920518125759763,0,0,-0.4386816502916799
1195,1.3285998945354467,0.0921885702913493,0,0,-0.41596757654949407
1196,1.546004288631064,0.17101451140787322,1,0,-0.3905678311854093
1197,1.5200898069126105,0.2366182802284068,1,0,-0.36735553534958076
1198,1.2523380521243168,0.2677972951490985,0,0,-0.3501203606589144
1199,0.8072248807351683,0.2644669063925992,0,0,-0.340309733469126
1200,0.2978940116566038,0.25514317663282765,0,0,-0.3365941319078743
1201,-0.14535475682473026,0.2781606222305954,0,0,-0.33617309798195355
1202,-0.4127135803727128,0.3527142138076453,0,0,-0.33661010881701914
1203,-0.4483621713924264,0.4647814967644961,0,0,-0.33572619904280687
1204,-0.2675646075907717,0.5795059480908016,0,0,-0.33028232120859025
1205,0.04917695918232982,0.6699747956849162,0,0,-0.3165299005862549
1206,0.3836790254630197,0.7376468713936478,0,0,-0.29262506806200034
1207,0.615859709086585,0.8036363702497594,0,0,-0.260041007539375
1208,0.6545671107363807,0.8758622679046962,0,0,-0.22352314728424555
1209,0.4574506439887413,0.9242215217781842,0,0,-0.1912110396481355
1210,0.04166356520356937,0.8920362398927002,0,0,-0.1731653866546813
1211,-0.5162764964792681,0.7364142913596505,0,0,-0.17564990120682444
1212,-1.09545857631759,0.4623149708091482,0,0,-0.19517519128603067
1213,-1.5638516070622321,0.12403468629824953,0,0,-0.2194310790616942
1214,-1.8195291112536496,-0.20272354936237869,0,0,-0.23524703235539032
1215,-1.8238089650315799,-0.4569888688012749,0,0,-0.23632309140816704
1216,-1.610223119717021,-0.6167821186072271,0,0,-0.22451264712950728
1217,-1.2642527294320431,-0.700630358087268,0,0,-0.20595020286365437
1218,-0.8859255460618348,-0.7470293600487253,0,0,-0.18733272048122654
1219,-0.5523802719926045,-0.7856682220250986,0,0,-0.17443243761407548
1220,-0.29719422073066093,-0.8206982218089088,0,0,-0.1715700514578919
1221,-0.1171424872521484,-0.8368182511563792,0,0,-0.18085733298691606
1222,0.0028929410642922143,-0.819291710910146,0,0,-0.2011289479409636
1223,0.06481561202217549,-0.7676555869636394,0,0,-0.22742705027405813
1224,0.05029866698391859,-0.6909277966402546,0,0,-0.2521931417957325
1225,-0.06531910004044726,-0.5916978966472473,0,0,-0.267870042989699
1226,-0.28880669182991947,-0.4586515005594389,0,0,-0.26997522154633746
1227,-0.5957163723037718,-0.27936845357287954,0,0,-0.25980795557350095
1228,-0.9347654088570981,-0.06393846742128877,0,0,-0.24459325597379813
1229,-1.2454877875105261,0.14484539451507566,0,0,-0.23300536354937337
1230,-1.47858330409482,0.29183588586418013,0,0,-0.2291868592465766
1231,-1.6094450243033513,0.3511509920697894,0,0,-0.23115845828980877
1232,-1.640641446644278,0.3543146731665215,0,0,-0.2344150143409632
1233,-1.594938573229983,0.3720910477830682,0,0,-0.2359405868810535
1234,-1.5011487953400522,0.4554629622069262,0,0,-0.23515160016508954
1235,-1.3816951881358763,0.5858157801355344,0,0,-0.23256072821928053
1236,-1.2468174251132693,0.6852459485659446,0,0,-0.22865334101601043
1237,-1.0988779366800947,0.6829885387882316,0,0,-0.22389527526214684
1238,-0.9417778344356719,0.5765228770999525,0,0,-0.21920747357393114
1239,-0.7888965387213698,0.43001247356132494,0,0,-0.2161838018454035
1240,-0.6635921610938965,0.3153843507984662,0,0,-0.21592576566444296
1241,-0.592477239866734,0.25461802575745324,0,0,-0.21661187111848137
1242,-0.595090759153198,0.21333302371599325,0,0,-0.21231523478261827
1243,-0.6726228621937382,0.1425763682230256,0,0,-0.1945472828561067
1244,-0.7995856209570326,0.024773631656356057,0,0,-0.15522850875556146
1245,-0.9257842131619334,-0.11447256519972465,0,0,-0.09118966884807543
1246,-0.9881632788605698,-0.22980552717261787,0,0,-0.011919823466977762
1247,-0.934078918236998,-0.2873884884707815,0,0,0.05810074295726785
1248,-0.7430410731300434,-0.2795612733570225,0,0,0.09787145628474904
1249,-0.43871130532935376,-0.2203538515219125,0,0,0.108431541702284
1250,-0.08393081300805709,-0.13408867490761991,0,0,0.10459440972695183
1251,0.23888563723354517,-0.0459726211143767,0,0,0.09953889159151931
1252,0.45465181699933666,0.026965772978580813,0,0,0.09895789398605455
1253,0.5218532458939097,0.087845893691605,0,0,0.10311578735784671
1254,0.4497206462339905,0.1680022303076531,0,0,0.11084915815834769
1255,0.29916799847820325,0.3171393769751665,0,0,0.12085167057767657
1256,0.16213590249323198,0.5728675547241086,0,0,0.1319058687031314
1257,0.12392444175577451,0.9296183765173186,0,0,0.14635942420571427
1258,0.22383209723405748,1.3326610079905288,0,0,0.1730214597063007
1259,0.4352546325135115,1.7001057499043877,0,0,0.21920098494809226
1260,0.676028349060398,1.9525700104324908,0,0,0.27917826535018025
1261,0.8451935559036002,2.0361016049902725,0,0,0.338526685896374
