ProbeVersion,ProbeNumber,PCA_0,PCA_1,PCA_2,PCA_3,PCA_4
5,2,0.7763640428867492,1.1359627453797065,0.7144260780064172,0.17205231952628258,0.5608878515607878
5,3,-0.6153382777849241,0.036466503136281414,0.11311677195766826,-0.06462104184031747,-0.4245653507391265
5,4,-0.7361518993166227,0.14750542329650407,0.04158927089470432,-0.3257103992209342,-0.23142915107388917
5,5,-0.39686853979362857,0.1996629492366424,0.3570761066236985,0.20086660352948293,-0.34619481004417463
6,0,0.4805680031422723,-0.5761647228561871,1.0164033328578217,-0.31999649972600785,0.11958040070975726
6,1,0.5896433641396885,-0.680666292391055,-0.11006820130179679,0.5472705291656715,0.872093236787443
6,2,0.27915812300393805,-0.3491583814237165,0.2761182633560728,0.5676721749430431,0.7351913579426936
6,3,-0.603870811072464,-0.693793245841372,-0.4313390881045029,-0.09712774004295681,-0.6038666761103694
6,4,-0.12989579729039635,-0.6587408578568282,-0.7091456409000727,-0.18885388367166805,-1.1172369388242431
6,5,-0.24179311788617516,-0.829337875738878,-0.8678165474485298,-0.04557114337832212,-1.1377152182360026
7,0,-0.09456641479705533,0.6786979664701331,-0.4265783796049418,0.009130785679229224,0.2816343838526617
7,1,-0.18798757850601808,-0.011847918103229806,-0.6861845724593276,0.6264448387911759,-0.07053801013661967
7,2,-0.1291095414276761,0.19621165955656067,-0.6404763801951856,-0.04144608651914347,-0.03966900275957444
7,3,-0.14622675007515817,-0.11122737377671968,-0.42474235714762915,-0.2683404547276124,-0.5750549159640634
7,4,0.03345847449731337,-0.13878634730456324,-0.7032181008709149,0.34384971876815196,-0.6065999416320874
7,5,-0.7282368889555197,-0.16384535238038345,-0.22497000456482427,0.4000292806403194,-0.24770349648752943
8,0,0.0789299499136529,0.36156629820364916,-0.2715364004934412,0.036088135406586105,-0.3102315936574568
8,1,-0.45714006527924805,-0.2945167844274925,-0.48798423355782194,-0.0022197902599949216,-0.27907669110316774
8,2,0.14219264940006365,0.4021770784791334,-0.1419240150650581,-0.03528540820139254,-0.27011351383931337
8,3,-0.3052353021272132,0.5043014993464343,-0.10200392119633797,-0.27565737187514905,-0.4226199247654253
8,4,0.115932688439605,0.6243434270778884,-0.22020714791786014,-0.01583962780768813,0.14699162800718563
8,5,0.7025705868650652,0.6996307888986582,-0.20389892700772802,0.28884034866432,-0.14568165842860065
9,0,-0.4338564656658123,-0.19454311171432928,0.06397347209065313,0.646067786948328,-0.13475907707452145
9,1,-0.6852541241577831,-0.3726472876025454,-0.5071448563046612,0.39146274372832174,-0.2691484339921996
9,2,-0.44111564568787526,0.2714297720976794,0.7081768365749244,0.5589655164158597,-0.1070406783752219
9,3,-0.2865618054613547,0.23752750035235545,-0.32493569526593985,0.5673738766658847,0.3196314345431577
9,4,-0.21759704756288648,-0.0005103745851719951,-0.015226259639090856,-0.18722950063580482,0.2728006445768765
9,5,-0.7071901654744861,-0.023103954854238135,-0.5938347899734763,0.5317311882180459,0.40124072130224286
10,0,0.45143604715072644,-0.38150486889509816,0.1107039278981962,0.6246178932054,-0.7566940936949095
10,1,0.7966691090154135,0.8571261670217377,-0.10862301451969605,0.7323105528862952,-0.24753403719129904
10,2,-0.11457239131807365,-0.02945600144927702,0.007931372888997907,0.2932817577171128,-0.5601297310654458
10,3,-0.09469541598145749,0.3084660039162267,0.16080255945877145,-0.29438758540440596,-0.21494961567512894
10,4,0.2680272197392678,0.013410140415693914,-0.04913977438470653,-0.46029149179627066,-0.6383899527539787
10,5,-0.4800756982686269,-0.8569327050000399,-0.24913820853035937,-0.45085797060887983,-0.7597567876178003
11,0,-0.7292901963354902,-0.5205199063367073,0.11094522965563326,-0.19860829191385784,0.007788056523109679
11,1,-0.7290005836825874,-0.523521438296674,-0.2317712008552926,0.19312499674063593,0.251535939568648
11,2,0.06813916101025008,0.16082001170801105,0.9964452389685641,0.35738290610527523,0.614052511836283
11,3,0.8382832618271367,1.0056917858572967,-0.3983521314832783,0.05138119245990101,0.045635361240639404
11,4,1.4595549962967587,1.0569079919061957,-0.11078093952292921,-0.5088482779771991,0.6395608667968157
11,5,1.1159173176995987,1.0373821492762283,-0.25707404030388925,-0.15436874966658373,0.3576994718098515
12,0,-0.08447249130211706,-0.016541620535147978,0.5206090694386633,-0.270706741735159,0.5427851451719906
12,1,0.4371002481910449,-0.12514328515644507,0.20540120811792126,0.09006483702425802,0.39283682776934326
12,2,0.8905620073656443,0.4398132072051765,-0.032873001709791065,-0.10580700235039867,-0.32422907889587815
12,3,-0.6514929205649567,-0.28653961867001826,0.050299688108533365,-0.5330753909661118,0.04015024588105714
12,4,-0.9600980651462535,-0.7946138935677852,-0.6923383529793605,-0.7748427949977702,-0.6926788334256416
12,5,-0.5016812753292594,-0.37810224164571704,-0.48574513695523897,-0.4650118569391042,-0.5870539650054953
13,0,1.052534981103579,-0.524430976488173,0.8361045369729466,0.4277469493408385,1.2219057501519512
13,1,0.5475950171503836,-0.39159986871646396,1.0821688089489363,0.165701273796488,0.8149456745215097
13,2,-0.0643398059802004,-0.08255823038768097,0.3387438729252776,0.6615987805700179,0.7422250769524786
13,3,-0.4904524914974302,-0.2688502839718259,0.6383935619498021,0.40367550863242235,-0.6233778874812206
13,4,-0.23361942175478406,-1.0886252919412152,0.41507717309368014,-0.6500241866264159,0.5688406812585063
13,5,-0.30285773598082966,-0.7006140853789279,0.33527094774858884,-0.390036373540038,0.5581566103548167
14,0,-0.42330554427953615,0.30692421822305826,0.8044392027248857,0.13763463513362117,-0.5343364388479557
14,1,-0.1015308323871896,-0.06518123589921757,0.31023280353670724,0.18475101998410612,-0.657075706327159
14,2,0.2916959288751644,0.4095362110357743,0.6972343964586252,0.2672293898912421,-0.22892949441994617
14,3,0.32243638052001633,0.6756804444842358,0.5938215016051903,-0.33655960006320707,-0.2768197546868117
14,4,0.32635886426807015,0.5344475470648528,0.8450852982734562,-0.3568930051059884,-0.3838683725457849
14,5,-0.04534291971003102,0.14532039346096315,0.10443048115755915,-0.5572009333457114,-0.39746917338987436
15,0,-0.37445986242757173,-1.3004259637219615,0.3064456767855165,-0.11100527528263728,0.019617770892543667
15,1,0.4624146774935799,-0.9460161074340162,-0.47047305051952343,-0.08875764448614364,-0.2038717573011384
15,2,-0.15604078661303422,-0.837234666581023,-0.48746172053361103,0.062246108194569834,-0.03013850776319266
15,3,-0.10576985026675377,-0.5221696541132473,0.47072690924645194,-0.3688259235698977,0.5100682306049446
15,4,0.027475216083324976,-0.481252300520784,-0.37051810552624553,-0.9689194267198105,0.4691614782557056
15,5,-0.7318621325950928,-0.8433408268389491,-0.3333012386018656,0.037448929231738655,0.3332037698312379
